image,populated,shottype
/i/iceberg/00000001.jpg,4,9
/i/iceberg/00000002.jpg,2,9
/i/iceberg/00000003.jpg,2,0
/i/iceberg/00000008.jpg,2,9
/i/iceberg/00000010.jpg,1,9
/i/iceberg/00000012.jpg,4,9
/i/iceberg/00000013.jpg,2,9
/i/iceberg/00000014.jpg,5,6
/i/iceberg/00000016.jpg,3,0
/i/iceberg/00000023.jpg,1,9
/i/iceberg/00000024.jpg,3,8
/i/iceberg/00000026.jpg,5,8
/i/iceberg/00000029.jpg,1,6
/i/iceberg/00000030.jpg,2,9
/i/iceberg/00000033.jpg,4,9
/i/iceberg/00000039.jpg,5,9
/i/iceberg/00000041.jpg,4,9
/i/iceberg/00000043.jpg,4,9
/i/iceberg/00000046.jpg,2,9
/i/iceberg/00000047.jpg,1,8
/i/iceberg/00000048.jpg,2,9
/i/iceberg/00000050.jpg,1,8
/i/iceberg/00000060.jpg,4,9
/i/iceberg/00000061.jpg,4,9
/i/iceberg/00000073.jpg,2,9
/i/iceberg/00000076.jpg,2,9
/i/iceberg/00000077.jpg,1,9
/i/iceberg/00000078.jpg,2,0
/i/iceberg/00000080.jpg,4,9
/i/iceberg/00000083.jpg,4,9
/i/iceberg/00000085.jpg,2,9
/i/iceberg/00000088.jpg,1,9
/i/iceberg/00000091.jpg,4,9
/i/iceberg/00000096.jpg,2,9
/i/iceberg/00000098.jpg,4,9
/i/iceberg/00000100.jpg,3,0
/i/iceberg/00000101.jpg,3,0
/i/iceberg/00000102.jpg,5,9
/i/iceberg/00000103.jpg,4,9
/i/iceberg/00000106.jpg,1,9
/i/iceberg/00000107.jpg,4,9
/i/iceberg/00000108.jpg,4,9
/i/iceberg/00000109.jpg,3,8
/i/iceberg/00000110.jpg,4,6
/i/iceberg/00000113.jpg,3,5
/i/iceberg/00000115.jpg,2,9
/i/iceberg/00000116.jpg,2,9
/i/iceberg/00000117.jpg,2,0
/i/iceberg/00000122.jpg,5,9
/i/iceberg/00000125.jpg,4,9
/i/iceberg/00000126.jpg,2,9
/i/iceberg/00000127.jpg,1,9
/i/iceberg/00000129.jpg,3,0
/i/iceberg/00000134.jpg,2,9
/i/iceberg/00000135.jpg,4,9
/i/iceberg/00000136.jpg,3,9
/i/iceberg/00000137.jpg,1,9
/i/iceberg/00000140.jpg,2,9
/i/iceberg/00000141.jpg,4,9
/i/iceberg/00000153.jpg,2,9
/i/iceberg/00000154.jpg,4,9
/i/iceberg/00000156.jpg,2,0
/i/iceberg/00000157.jpg,3,9
/i/iceberg/00000158.jpg,1,9
/i/iceberg/00000159.jpg,2,9
/i/iceberg/00000162.jpg,1,9
/i/iceberg/00000168.jpg,4,9
/i/iceberg/00000172.jpg,2,9
/i/iceberg/00000173.jpg,4,9
/i/iceberg/00000177.jpg,3,9
/i/iceberg/00000178.jpg,4,9
/i/iceberg/00000182.jpg,4,7
/i/iceberg/00000183.jpg,3,5
/i/iceberg/00000185.jpg,3,7
/i/iceberg/00000186.jpg,2,9
/i/iceberg/00000187.jpg,2,9
/i/iceberg/00000188.jpg,2,9
/i/iceberg/00000189.jpg,3,0
/i/iceberg/00000191.jpg,2,9
/i/iceberg/00000194.jpg,2,9
/i/iceberg/00000197.jpg,1,9
/i/iceberg/00000199.jpg,3,8
/i/iceberg/00000200.jpg,2,9
/i/iceberg/00000202.jpg,2,9
/i/iceberg/00000204.jpg,1,9
/i/iceberg/00000206.jpg,3,2
/i/iceberg/00000210.jpg,2,9
/i/iceberg/00000215.jpg,1,9
/i/iceberg/00000218.jpg,2,9
