image,populated,shottype
/v/valley/00000005.jpg,5,9
/v/valley/00000006.jpg,3,0
/v/valley/00000010.jpg,1,9
/v/valley/00000011.jpg,2,9
/v/valley/00000030.jpg,4,9
/v/valley/00000033.jpg,3,3
/v/valley/00000045.jpg,5,6
/v/valley/00000047.jpg,4,9
/v/valley/00000053.jpg,2,9
/v/valley/00000058.jpg,3,9
/v/valley/00000064.jpg,1,8
/v/valley/00000068.jpg,1,9
/v/valley/00000076.jpg,1,9
/v/valley/00000082.jpg,4,9
/v/valley/00000086.jpg,1,9
/v/valley/00000089.jpg,5,5
/v/valley/00000098.jpg,2,9
/v/valley/00000100.jpg,5,8
/v/valley/00000101.jpg,2,9
/v/valley/00000113.jpg,1,8
/v/valley/00000118.jpg,5,5
/v/valley/00000119.jpg,2,0
/v/valley/00000127.jpg,3,9
/v/valley/00000133.jpg,1,9
/v/valley/00000135.jpg,1,9
/v/valley/00000138.jpg,2,0
/v/valley/00000143.jpg,4,8
/v/valley/00000145.jpg,4,9
/v/valley/00000148.jpg,5,6
/v/valley/00000150.jpg,5,8
/v/valley/00000153.jpg,4,9
/v/valley/00000154.jpg,3,6
/v/valley/00000156.jpg,5,5
/v/valley/00000157.jpg,3,6
/v/valley/00000161.jpg,2,0
/v/valley/00000173.jpg,1,8
/v/valley/00000181.jpg,1,9
/v/valley/00000183.jpg,4,8
/v/valley/00000187.jpg,1,6
/v/valley/00000188.jpg,4,9
/v/valley/00000190.jpg,1,9
/v/valley/00000191.jpg,1,9
/v/valley/00000195.jpg,5,9
/v/valley/00000196.jpg,5,9
/v/valley/00000201.jpg,4,9
/v/valley/00000202.jpg,2,9
/v/valley/00000205.jpg,1,9
/v/valley/00000206.jpg,2,9
/v/valley/00000212.jpg,4,6
/v/valley/00000220.jpg,3,2
/v/valley/00000227.jpg,3,9
/v/valley/00000228.jpg,4,9
/v/valley/00000231.jpg,3,7
/v/valley/00000233.jpg,3,5
/v/valley/00000235.jpg,4,9
/v/valley/00000236.jpg,3,6
/v/valley/00000238.jpg,1,8
/v/valley/00000239.jpg,5,5
/v/valley/00000241.jpg,3,9
/v/valley/00000242.jpg,5,9
/v/valley/00000243.jpg,4,8
/v/valley/00000245.jpg,5,9
/v/valley/00000246.jpg,2,9
/v/valley/00000247.jpg,5,8
/v/valley/00000248.jpg,2,9
/v/valley/00000249.jpg,2,9
/v/valley/00000251.jpg,5,8
/v/valley/00000253.jpg,4,9
/v/valley/00000267.jpg,1,8
/v/valley/00000268.jpg,3,0
/v/valley/00000271.jpg,1,9
/v/valley/00000272.jpg,2,9
/v/valley/00000278.jpg,4,9
/v/valley/00000280.jpg,4,6
/v/valley/00000283.jpg,3,2
/v/valley/00000285.jpg,4,9
/v/valley/00000286.jpg,3,8
/v/valley/00000290.jpg,4,9
/v/valley/00000291.jpg,1,9
/v/valley/00000304.jpg,1,9
/v/valley/00000307.jpg,2,9
/v/valley/00000311.jpg,3,6
/v/valley/00000323.jpg,3,6
/v/valley/00000324.jpg,3,7
/v/valley/00000326.jpg,1,2
/v/valley/00000329.jpg,4,9
/v/valley/00000330.jpg,1,9
/v/valley/00000334.jpg,3,4
/v/valley/00000338.jpg,2,9
/v/valley/00000342.jpg,4,8
/v/valley/00000345.jpg,2,9
/v/valley/00000346.jpg,3,0
/v/valley/00000348.jpg,3,6
/v/valley/00000353.jpg,2,9
/v/valley/00000358.jpg,2,9
/v/valley/00000359.jpg,4,9
/v/valley/00000360.jpg,2,0
/v/valley/00000362.jpg,1,9
/v/valley/00000363.jpg,1,9
/v/valley/00000365.jpg,4,9
/v/valley/00000367.jpg,2,0
/v/valley/00000369.jpg,2,9
/v/valley/00000374.jpg,3,7
/v/valley/00000375.jpg,5,9
/v/valley/00000376.jpg,1,7
/v/valley/00000378.jpg,3,5
/v/valley/00000383.jpg,5,6
/v/valley/00000387.jpg,1,9
/v/valley/00000392.jpg,5,6
/v/valley/00000393.jpg,2,9
/v/valley/00000403.jpg,1,9
/v/valley/00000407.jpg,4,8
