image,populated,shottype
/d/dam/00000009.jpg,1,9
/d/dam/00000015.jpg,4,9
/d/dam/00000016.jpg,2,9
/d/dam/00000017.jpg,4,9
/d/dam/00000019.jpg,2,9
/d/dam/00000020.jpg,2,9
/d/dam/00000025.jpg,4,9
/d/dam/00000026.jpg,5,9
/d/dam/00000028.jpg,2,9
/d/dam/00000029.jpg,5,9
/d/dam/00000030.jpg,2,9
/d/dam/00000031.jpg,2,9
/d/dam/00000033.jpg,5,9
/d/dam/00000035.jpg,1,9
/d/dam/00000037.jpg,2,9
/d/dam/00000038.jpg,3,2
/d/dam/00000039.jpg,1,9
/d/dam/00000047.jpg,4,9
/d/dam/00000049.jpg,2,9
/d/dam/00000050.jpg,2,9
/d/dam/00000053.jpg,3,0
/d/dam/00000055.jpg,3,0
/d/dam/00000058.jpg,2,9
/d/dam/00000060.jpg,1,9
/d/dam/00000061.jpg,4,9
/d/dam/00000066.jpg,4,9
/d/dam/00000068.jpg,1,8
/d/dam/00000070.jpg,1,9
/d/dam/00000072.jpg,2,9
/d/dam/00000074.jpg,2,9
/d/dam/00000075.jpg,1,8
/d/dam/00000076.jpg,2,9
/d/dam/00000077.jpg,5,9
/d/dam/00000079.jpg,2,9
/d/dam/00000080.jpg,2,9
/d/dam/00000081.jpg,2,9
/d/dam/00000083.jpg,4,9
/d/dam/00000084.jpg,2,9
/d/dam/00000085.jpg,5,9
/d/dam/00000086.jpg,5,4
/d/dam/00000087.jpg,5,9
/d/dam/00000088.jpg,2,9
/d/dam/00000094.jpg,3,9
/d/dam/00000095.jpg,4,9
/d/dam/00000097.jpg,5,9
/d/dam/00000098.jpg,4,9
/d/dam/00000099.jpg,3,0
/d/dam/00000102.jpg,3,0
/d/dam/00000106.jpg,1,9
/d/dam/00000108.jpg,2,9
/d/dam/00000114.jpg,1,8
/d/dam/00000115.jpg,5,9
/d/dam/00000119.jpg,2,0
/d/dam/00000123.jpg,2,9
/d/dam/00000124.jpg,4,9
/d/dam/00000126.jpg,4,9
/d/dam/00000128.jpg,1,5
/d/dam/00000129.jpg,4,9
/d/dam/00000132.jpg,2,0
/d/dam/00000134.jpg,3,0
/d/dam/00000135.jpg,3,0
/d/dam/00000136.jpg,4,0
/d/dam/00000137.jpg,2,9
/d/dam/00000140.jpg,2,9
/d/dam/00000143.jpg,5,9
/d/dam/00000147.jpg,4,9
/d/dam/00000150.jpg,4,9
/d/dam/00000151.jpg,4,0
/d/dam/00000152.jpg,2,9
/d/dam/00000153.jpg,2,9
/d/dam/00000154.jpg,3,0
/d/dam/00000157.jpg,2,0
/d/dam/00000159.jpg,4,9
/d/dam/00000164.jpg,1,0
/d/dam/00000166.jpg,4,0
/d/dam/00000168.jpg,5,9
/d/dam/00000171.jpg,2,9
/d/dam/00000177.jpg,2,9
/d/dam/00000179.jpg,1,9
/d/dam/00000180.jpg,2,0
/d/dam/00000181.jpg,2,9
/d/dam/00000184.jpg,2,9
/d/dam/00000185.jpg,4,0
/d/dam/00000187.jpg,2,9
/d/dam/00000188.jpg,2,9
/d/dam/00000191.jpg,2,9
/d/dam/00000192.jpg,2,0
/d/dam/00000194.jpg,1,8
/d/dam/00000198.jpg,5,8
/d/dam/00000199.jpg,2,9
/d/dam/00000204.jpg,2,9
/d/dam/00000205.jpg,1,9
/d/dam/00000206.jpg,3,0
/d/dam/00000207.jpg,2,0
/d/dam/00000208.jpg,3,0
/d/dam/00000209.jpg,1,9
/d/dam/00000212.jpg,2,9
/d/dam/00000213.jpg,1,9
/d/dam/00000216.jpg,4,8
/d/dam/00000220.jpg,5,9
/d/dam/00000222.jpg,4,9
/d/dam/00000227.jpg,4,9
/d/dam/00000229.jpg,1,9
/d/dam/00000235.jpg,5,9
/d/dam/00000236.jpg,1,9
/d/dam/00000237.jpg,3,0
/d/dam/00000240.jpg,4,5
/d/dam/00000241.jpg,3,5
/d/dam/00000243.jpg,5,8
/d/dam/00000244.jpg,3,9
/d/dam/00000247.jpg,5,9
/d/dam/00000248.jpg,5,9
/d/dam/00000249.jpg,2,0
/d/dam/00000251.jpg,3,0
/d/dam/00000252.jpg,3,8
/d/dam/00000254.jpg,1,9
/d/dam/00000256.jpg,4,9
/d/dam/00000258.jpg,3,7
/d/dam/00000262.jpg,2,9
/d/dam/00000264.jpg,4,9
/d/dam/00000267.jpg,4,9
/d/dam/00000269.jpg,2,9
/d/dam/00000272.jpg,4,9
/d/dam/00000273.jpg,2,9
/d/dam/00000274.jpg,3,2
/d/dam/00000276.jpg,4,7
/d/dam/00000284.jpg,2,9
/d/dam/00000285.jpg,5,9
/d/dam/00000286.jpg,4,9
/d/dam/00000288.jpg,3,9
/d/dam/00000289.jpg,4,9
/d/dam/00000291.jpg,5,5
/d/dam/00000292.jpg,2,9
/d/dam/00000293.jpg,2,9
/d/dam/00000295.jpg,5,9
/d/dam/00000296.jpg,2,9
/d/dam/00000298.jpg,4,8
/d/dam/00000299.jpg,4,9
/d/dam/00000305.jpg,4,5
/d/dam/00000306.jpg,2,9
/d/dam/00000310.jpg,1,9
/d/dam/00000313.jpg,2,9
/d/dam/00000317.jpg,2,9
/d/dam/00000318.jpg,3,8
/d/dam/00000320.jpg,4,9
/d/dam/00000323.jpg,4,9
/d/dam/00000325.jpg,4,9
/d/dam/00000326.jpg,4,9
/d/dam/00000327.jpg,5,7
/d/dam/00000330.jpg,2,0
/d/dam/00000331.jpg,1,9
/d/dam/00000333.jpg,3,0
/d/dam/00000337.jpg,4,9
/d/dam/00000339.jpg,2,9
/d/dam/00000340.jpg,2,9
/d/dam/00000342.jpg,4,9
/d/dam/00000343.jpg,4,9
/d/dam/00000345.jpg,2,9
/d/dam/00000350.jpg,4,9
/d/dam/00000351.jpg,4,9
/d/dam/00000353.jpg,1,9
/d/dam/00000355.jpg,4,5
/d/dam/00000358.jpg,5,5
/d/dam/00000361.jpg,4,9
/d/dam/00000363.jpg,5,8
/d/dam/00000366.jpg,2,9
/d/dam/00000368.jpg,1,8
/d/dam/00000369.jpg,5,9
/d/dam/00000372.jpg,2,9
/d/dam/00000377.jpg,2,9
/d/dam/00000380.jpg,4,9
/d/dam/00000381.jpg,2,9
/d/dam/00000384.jpg,2,9
/d/dam/00000385.jpg,4,9
/d/dam/00000388.jpg,5,9
/d/dam/00000390.jpg,3,0
/d/dam/00000392.jpg,3,9
/d/dam/00000393.jpg,4,9
/d/dam/00000397.jpg,2,9
/d/dam/00000401.jpg,2,9
/d/dam/00000402.jpg,3,2
/d/dam/00000404.jpg,2,0
/d/dam/00000405.jpg,5,9
/d/dam/00000408.jpg,3,5
/d/dam/00000412.jpg,3,9
/d/dam/00000413.jpg,1,9
/d/dam/00000414.jpg,5,8
/d/dam/00000415.jpg,2,9
/d/dam/00000417.jpg,5,9
/d/dam/00000418.jpg,3,0
/d/dam/00000419.jpg,5,5
/d/dam/00000421.jpg,1,8
/d/dam/00000424.jpg,1,9
/d/dam/00000425.jpg,4,9
/d/dam/00000428.jpg,1,9
/d/dam/00000430.jpg,4,9
/d/dam/00000431.jpg,1,9
/d/dam/00000433.jpg,3,0
/d/dam/00000434.jpg,1,9
/d/dam/00000438.jpg,4,9
/d/dam/00000440.jpg,2,9
/d/dam/00000442.jpg,4,9
/d/dam/00000443.jpg,5,9
/d/dam/00000445.jpg,5,9
/d/dam/00000448.jpg,5,9
/d/dam/00000451.jpg,2,0
/d/dam/00000452.jpg,2,9
/d/dam/00000453.jpg,2,9
/d/dam/00000455.jpg,4,9
/d/dam/00000456.jpg,4,9
/d/dam/00000457.jpg,3,8
/d/dam/00000462.jpg,4,9
/d/dam/00000463.jpg,4,9
/d/dam/00000464.jpg,3,8
/d/dam/00000465.jpg,4,9
/d/dam/00000466.jpg,5,9
/d/dam/00000467.jpg,2,9
/d/dam/00000468.jpg,4,9
/d/dam/00000469.jpg,3,9
/d/dam/00000470.jpg,4,0
/d/dam/00000471.jpg,3,6
/d/dam/00000473.jpg,3,9
/d/dam/00000474.jpg,3,0
/d/dam/00000475.jpg,3,0
/d/dam/00000481.jpg,2,9
/d/dam/00000482.jpg,1,9
/d/dam/00000484.jpg,3,0
/d/dam/00000486.jpg,3,0
/d/dam/00000487.jpg,2,0
/d/dam/00000490.jpg,4,9
/d/dam/00000492.jpg,4,8
/d/dam/00000494.jpg,1,9
