image,populated,shottype
/y/yard/00000003.jpg,4,6
/y/yard/00000006.jpg,3,6
/y/yard/00000013.jpg,3,8
/y/yard/00000016.jpg,5,6
/y/yard/00000022.jpg,3,9
/y/yard/00000025.jpg,4,9
/y/yard/00000029.jpg,3,5
/y/yard/00000031.jpg,3,8
/y/yard/00000033.jpg,2,9
/y/yard/00000034.jpg,3,9
/y/yard/00000035.jpg,4,9
/y/yard/00000043.jpg,1,9
/y/yard/00000045.jpg,4,6
/y/yard/00000046.jpg,3,8
/y/yard/00000048.jpg,3,5
/y/yard/00000049.jpg,3,7
/y/yard/00000051.jpg,2,9
/y/yard/00000052.jpg,2,9
/y/yard/00000054.jpg,2,0
/y/yard/00000055.jpg,3,0
/y/yard/00000056.jpg,4,9
/y/yard/00000057.jpg,1,8
/y/yard/00000061.jpg,4,9
/y/yard/00000062.jpg,5,6
/y/yard/00000064.jpg,4,0
/y/yard/00000069.jpg,3,5
/y/yard/00000070.jpg,2,9
/y/yard/00000071.jpg,3,7
/y/yard/00000073.jpg,3,3
/y/yard/00000079.jpg,5,8
/y/yard/00000080.jpg,2,9
/y/yard/00000085.jpg,2,9
/y/yard/00000088.jpg,4,9
/y/yard/00000090.jpg,2,9
/y/yard/00000091.jpg,5,0
/y/yard/00000093.jpg,1,8
/y/yard/00000100.jpg,2,0
/y/yard/00000104.jpg,2,9
/y/yard/00000107.jpg,4,8
/y/yard/00000108.jpg,3,8
/y/yard/00000111.jpg,3,9
/y/yard/00000116.jpg,4,9
/y/yard/00000120.jpg,3,7
/y/yard/00000122.jpg,2,9
/y/yard/00000124.jpg,5,7
/y/yard/00000125.jpg,3,5
/y/yard/00000131.jpg,2,9
/y/yard/00000133.jpg,1,9
/y/yard/00000138.jpg,2,9
/y/yard/00000139.jpg,1,9
/y/yard/00000140.jpg,4,9
/y/yard/00000144.jpg,4,9
/y/yard/00000148.jpg,5,5
/y/yard/00000149.jpg,3,7
/y/yard/00000152.jpg,3,8
/y/yard/00000154.jpg,2,0
/y/yard/00000155.jpg,4,9
/y/yard/00000157.jpg,1,5
/y/yard/00000158.jpg,4,9
/y/yard/00000160.jpg,1,9
/y/yard/00000162.jpg,4,9
/y/yard/00000163.jpg,5,5
/y/yard/00000164.jpg,1,9
/y/yard/00000165.jpg,1,8
/y/yard/00000170.jpg,4,9
/y/yard/00000171.jpg,2,9
/y/yard/00000174.jpg,1,9
/y/yard/00000178.jpg,4,9
/y/yard/00000182.jpg,4,9
/y/yard/00000183.jpg,4,9
/y/yard/00000185.jpg,4,9
/y/yard/00000186.jpg,3,6
/y/yard/00000188.jpg,1,9
/y/yard/00000189.jpg,2,9
/y/yard/00000192.jpg,3,9
/y/yard/00000199.jpg,1,9
/y/yard/00000207.jpg,1,9
/y/yard/00000208.jpg,2,9
/y/yard/00000209.jpg,4,9
/y/yard/00000218.jpg,4,9
/y/yard/00000221.jpg,1,8
/y/yard/00000223.jpg,2,9
/y/yard/00000224.jpg,2,9
/y/yard/00000225.jpg,2,9
/y/yard/00000226.jpg,3,0
/y/yard/00000229.jpg,4,9
/y/yard/00000230.jpg,3,5
/y/yard/00000234.jpg,3,6
/y/yard/00000236.jpg,1,9
/y/yard/00000243.jpg,4,8
/y/yard/00000253.jpg,4,5
/y/yard/00000256.jpg,2,9
/y/yard/00000260.jpg,4,5
/y/yard/00000261.jpg,3,6
/y/yard/00000264.jpg,1,9
/y/yard/00000268.jpg,2,0
/y/yard/00000271.jpg,2,9
/y/yard/00000273.jpg,4,9
/y/yard/00000276.jpg,3,9
/y/yard/00000277.jpg,4,9
/y/yard/00000283.jpg,3,6
/y/yard/00000284.jpg,5,6
/y/yard/00000285.jpg,3,7
/y/yard/00000286.jpg,4,9
/y/yard/00000287.jpg,3,5
/y/yard/00000292.jpg,2,9
/y/yard/00000300.jpg,2,9
/y/yard/00000302.jpg,2,9
/y/yard/00000303.jpg,3,0
/y/yard/00000305.jpg,2,9
/y/yard/00000306.jpg,1,9
/y/yard/00000307.jpg,5,7
/y/yard/00000308.jpg,5,5
/y/yard/00000309.jpg,3,8
/y/yard/00000315.jpg,4,9
/y/yard/00000316.jpg,4,9
/y/yard/00000319.jpg,4,6
/y/yard/00000325.jpg,1,8
/y/yard/00000329.jpg,5,5
/y/yard/00000331.jpg,4,8
/y/yard/00000334.jpg,2,9
/y/yard/00000338.jpg,2,9
/y/yard/00000339.jpg,3,6
/y/yard/00000341.jpg,4,9
/y/yard/00000342.jpg,2,9
/y/yard/00000349.jpg,3,0
/y/yard/00000355.jpg,2,9
/y/yard/00000356.jpg,1,9
/y/yard/00000357.jpg,5,6
/y/yard/00000358.jpg,4,9
/y/yard/00000360.jpg,3,7
/y/yard/00000364.jpg,4,9
/y/yard/00000365.jpg,2,9
/y/yard/00000366.jpg,2,9
/y/yard/00000374.jpg,3,2
/y/yard/00000376.jpg,2,9
/y/yard/00000380.jpg,5,9
/y/yard/00000381.jpg,4,9
/y/yard/00000386.jpg,3,5
/y/yard/00000387.jpg,3,8
/y/yard/00000388.jpg,2,9
/y/yard/00000390.jpg,4,9
/y/yard/00000392.jpg,5,9
/y/yard/00000394.jpg,2,0
/y/yard/00000398.jpg,2,9
/y/yard/00000401.jpg,3,5
/y/yard/00000402.jpg,2,0
/y/yard/00000404.jpg,1,6
/y/yard/00000414.jpg,3,7
/y/yard/00000415.jpg,1,8
/y/yard/00000420.jpg,3,5
/y/yard/00000421.jpg,4,8
/y/yard/00000422.jpg,2,9
/y/yard/00000424.jpg,3,6
/y/yard/00000425.jpg,4,9
/y/yard/00000427.jpg,2,9
/y/yard/00000430.jpg,3,5
/y/yard/00000432.jpg,4,9
/y/yard/00000435.jpg,4,9
/y/yard/00000442.jpg,2,9
/y/yard/00000446.jpg,3,7
/y/yard/00000447.jpg,2,9
/y/yard/00000451.jpg,5,5
/y/yard/00000452.jpg,2,9
/y/yard/00000455.jpg,2,9
/y/yard/00000458.jpg,4,9
/y/yard/00000462.jpg,2,9
/y/yard/00000464.jpg,4,0
/y/yard/00000466.jpg,4,8
/y/yard/00000469.jpg,4,9
/y/yard/00000472.jpg,5,7
/y/yard/00000475.jpg,4,5
/y/yard/00000479.jpg,5,6
/y/yard/00000481.jpg,5,6
/y/yard/00000483.jpg,4,9
/y/yard/00000484.jpg,4,9
/y/yard/00000485.jpg,3,7
/y/yard/00000487.jpg,2,9
/y/yard/00000489.jpg,3,7
/y/yard/00000490.jpg,3,8
/y/yard/00000492.jpg,2,9
/y/yard/00000493.jpg,3,6
/y/yard/00000494.jpg,3,7
/y/yard/00000498.jpg,4,8
/y/yard/00000501.jpg,3,5
/y/yard/00000504.jpg,4,9
/y/yard/00000505.jpg,4,9
/y/yard/00000509.jpg,1,8
/y/yard/00000511.jpg,3,2
/y/yard/00000512.jpg,1,8
/y/yard/00000513.jpg,5,8
/y/yard/00000517.jpg,2,9
/y/yard/00000521.jpg,5,9
/y/yard/00000522.jpg,1,9
/y/yard/00000524.jpg,5,6
/y/yard/00000525.jpg,2,9
/y/yard/00000532.jpg,4,9
/y/yard/00000541.jpg,4,9
/y/yard/00000543.jpg,3,5
/y/yard/00000544.jpg,2,9
/y/yard/00000545.jpg,2,9
/y/yard/00000547.jpg,3,6
/y/yard/00000551.jpg,3,5
/y/yard/00000552.jpg,4,9
/y/yard/00000554.jpg,4,6
/y/yard/00000555.jpg,5,9
/y/yard/00000556.jpg,1,9
/y/yard/00000557.jpg,3,0
/y/yard/00000558.jpg,3,0
/y/yard/00000559.jpg,2,9
/y/yard/00000560.jpg,4,9
/y/yard/00000569.jpg,3,8
/y/yard/00000570.jpg,2,9
/y/yard/00000572.jpg,4,9
/y/yard/00000575.jpg,2,0
/y/yard/00000576.jpg,5,6
/y/yard/00000578.jpg,5,7
/y/yard/00000580.jpg,5,8
/y/yard/00000582.jpg,3,5
/y/yard/00000589.jpg,3,6
/y/yard/00000590.jpg,5,9
/y/yard/00000591.jpg,3,6
/y/yard/00000594.jpg,3,2
/y/yard/00000595.jpg,2,9
/y/yard/00000596.jpg,2,9
/y/yard/00000597.jpg,3,5
/y/yard/00000599.jpg,1,9
/y/yard/00000607.jpg,2,0
/y/yard/00000610.jpg,4,9
/y/yard/00000611.jpg,2,0
/y/yard/00000612.jpg,2,9
/y/yard/00000614.jpg,4,6
/y/yard/00000615.jpg,2,9
/y/yard/00000617.jpg,5,6
/y/yard/00000620.jpg,2,9
/y/yard/00000621.jpg,4,9
/y/yard/00000623.jpg,2,9
/y/yard/00000624.jpg,2,0
/y/yard/00000625.jpg,3,5
/y/yard/00000627.jpg,2,9
/y/yard/00000631.jpg,1,9
/y/yard/00000633.jpg,4,9
/y/yard/00000638.jpg,5,5
/y/yard/00000641.jpg,3,9
/y/yard/00000645.jpg,2,9
/y/yard/00000646.jpg,3,0
/y/yard/00000647.jpg,3,8
/y/yard/00000650.jpg,3,5
/y/yard/00000651.jpg,4,9
/y/yard/00000656.jpg,5,9
/y/yard/00000658.jpg,5,8
/y/yard/00000661.jpg,5,9
/y/yard/00000662.jpg,1,0
/y/yard/00000666.jpg,2,9
/y/yard/00000668.jpg,3,9
/y/yard/00000669.jpg,3,8
/y/yard/00000675.jpg,2,9
/y/yard/00000677.jpg,1,9
/y/yard/00000679.jpg,1,9
/y/yard/00000682.jpg,3,8
/y/yard/00000686.jpg,4,8
/y/yard/00000692.jpg,1,8
/y/yard/00000693.jpg,4,9
/y/yard/00000694.jpg,2,9
/y/yard/00000697.jpg,3,6
/y/yard/00000698.jpg,4,9
/y/yard/00000699.jpg,1,9
/y/yard/00000701.jpg,1,9
/y/yard/00000703.jpg,2,9
/y/yard/00000704.jpg,2,9
/y/yard/00000706.jpg,4,7
/y/yard/00000709.jpg,2,9
/y/yard/00000714.jpg,3,5
/y/yard/00000715.jpg,4,8
/y/yard/00000719.jpg,1,6
/y/yard/00000721.jpg,4,9
/y/yard/00000722.jpg,4,9
/y/yard/00000723.jpg,1,8
/y/yard/00000724.jpg,3,5
/y/yard/00000727.jpg,2,9
/y/yard/00000729.jpg,4,9
/y/yard/00000733.jpg,1,9
/y/yard/00000740.jpg,1,8
/y/yard/00000741.jpg,2,8
/y/yard/00000742.jpg,2,9
/y/yard/00000743.jpg,3,6
/y/yard/00000745.jpg,4,9
/y/yard/00000746.jpg,4,9
/y/yard/00000749.jpg,4,9
/y/yard/00000750.jpg,2,9
/y/yard/00000752.jpg,4,9
/y/yard/00000753.jpg,3,6
/y/yard/00000756.jpg,3,9
/y/yard/00000758.jpg,5,6
/y/yard/00000760.jpg,4,9
/y/yard/00000761.jpg,1,9
/y/yard/00000765.jpg,5,5
/y/yard/00000766.jpg,3,5
/y/yard/00000770.jpg,3,8
/y/yard/00000771.jpg,2,9
/y/yard/00000772.jpg,3,5
/y/yard/00000774.jpg,2,9
/y/yard/00000775.jpg,4,6
/y/yard/00000779.jpg,2,8
/y/yard/00000782.jpg,2,9
/y/yard/00000783.jpg,2,9
/y/yard/00000784.jpg,2,9
/y/yard/00000787.jpg,1,9
/y/yard/00000788.jpg,1,9
/y/yard/00000789.jpg,2,9
/y/yard/00000793.jpg,2,0
/y/yard/00000794.jpg,5,5
/y/yard/00000801.jpg,1,8
/y/yard/00000804.jpg,2,9
/y/yard/00000805.jpg,3,5
/y/yard/00000807.jpg,1,6
/y/yard/00000809.jpg,1,9
/y/yard/00000811.jpg,4,9
/y/yard/00000817.jpg,2,9
/y/yard/00000818.jpg,4,7
/y/yard/00000821.jpg,3,7
/y/yard/00000823.jpg,3,9
/y/yard/00000824.jpg,3,9
/y/yard/00000828.jpg,4,9
/y/yard/00000829.jpg,4,9
/y/yard/00000836.jpg,3,8
/y/yard/00000838.jpg,4,9
/y/yard/00000843.jpg,2,9
/y/yard/00000845.jpg,4,9
/y/yard/00000847.jpg,2,8
/y/yard/00000851.jpg,2,9
/y/yard/00000852.jpg,3,5
/y/yard/00000855.jpg,1,9
/y/yard/00000858.jpg,3,0
/y/yard/00000859.jpg,3,5
/y/yard/00000862.jpg,2,0
/y/yard/00000865.jpg,2,9
