image,populated,shottype
/l/lagoon/00000001.jpg,1,9
/l/lagoon/00000002.jpg,1,9
/l/lagoon/00000003.jpg,5,5
/l/lagoon/00000005.jpg,2,9
/l/lagoon/00000007.jpg,4,6
/l/lagoon/00000008.jpg,5,7
/l/lagoon/00000009.jpg,4,9
/l/lagoon/00000010.jpg,5,9
/l/lagoon/00000012.jpg,4,9
/l/lagoon/00000014.jpg,4,9
/l/lagoon/00000015.jpg,1,9
/l/lagoon/00000017.jpg,2,9
/l/lagoon/00000020.jpg,4,9
/l/lagoon/00000022.jpg,4,9
/l/lagoon/00000024.jpg,1,8
/l/lagoon/00000026.jpg,2,9
/l/lagoon/00000027.jpg,2,9
/l/lagoon/00000028.jpg,4,9
/l/lagoon/00000029.jpg,1,9
/l/lagoon/00000033.jpg,2,9
/l/lagoon/00000036.jpg,2,0
/l/lagoon/00000037.jpg,5,9
/l/lagoon/00000038.jpg,3,0
/l/lagoon/00000040.jpg,1,8
/l/lagoon/00000041.jpg,4,9
/l/lagoon/00000042.jpg,4,9
/l/lagoon/00000047.jpg,3,9
/l/lagoon/00000048.jpg,5,9
/l/lagoon/00000050.jpg,1,9
/l/lagoon/00000051.jpg,1,9
/l/lagoon/00000052.jpg,3,8
/l/lagoon/00000054.jpg,4,9
/l/lagoon/00000055.jpg,1,9
/l/lagoon/00000057.jpg,5,9
/l/lagoon/00000058.jpg,2,9
/l/lagoon/00000060.jpg,2,9
/l/lagoon/00000061.jpg,3,9
/l/lagoon/00000062.jpg,2,9
/l/lagoon/00000063.jpg,4,9
/l/lagoon/00000064.jpg,2,9
/l/lagoon/00000067.jpg,3,8
/l/lagoon/00000071.jpg,4,9
/l/lagoon/00000072.jpg,1,9
/l/lagoon/00000074.jpg,5,0
/l/lagoon/00000075.jpg,3,5
/l/lagoon/00000076.jpg,5,5
/l/lagoon/00000077.jpg,1,8
/l/lagoon/00000080.jpg,3,0
/l/lagoon/00000081.jpg,4,9
/l/lagoon/00000083.jpg,3,8
/l/lagoon/00000084.jpg,5,8
/l/lagoon/00000085.jpg,5,6
/l/lagoon/00000086.jpg,5,9
/l/lagoon/00000088.jpg,4,9
/l/lagoon/00000089.jpg,4,9
/l/lagoon/00000090.jpg,2,9
/l/lagoon/00000091.jpg,1,9
/l/lagoon/00000093.jpg,5,5
/l/lagoon/00000094.jpg,2,9
/l/lagoon/00000095.jpg,5,8
/l/lagoon/00000096.jpg,1,8
/l/lagoon/00000097.jpg,5,5
/l/lagoon/00000098.jpg,5,9
/l/lagoon/00000100.jpg,4,9
/l/lagoon/00000102.jpg,1,6
/l/lagoon/00000103.jpg,1,6
/l/lagoon/00000104.jpg,2,9
/l/lagoon/00000105.jpg,5,8
/l/lagoon/00000107.jpg,4,9
/l/lagoon/00000108.jpg,1,9
/l/lagoon/00000109.jpg,4,5
/l/lagoon/00000112.jpg,4,0
/l/lagoon/00000113.jpg,4,9
/l/lagoon/00000114.jpg,3,6
/l/lagoon/00000115.jpg,5,9
/l/lagoon/00000116.jpg,1,5
/l/lagoon/00000117.jpg,4,9
/l/lagoon/00000119.jpg,1,9
/l/lagoon/00000123.jpg,1,9
/l/lagoon/00000125.jpg,4,9
/l/lagoon/00000128.jpg,5,0
/l/lagoon/00000130.jpg,5,8
/l/lagoon/00000131.jpg,4,9
/l/lagoon/00000132.jpg,5,9
/l/lagoon/00000133.jpg,5,9
/l/lagoon/00000135.jpg,2,9
/l/lagoon/00000136.jpg,4,9
/l/lagoon/00000137.jpg,4,9
/l/lagoon/00000138.jpg,4,9
/l/lagoon/00000140.jpg,1,9
/l/lagoon/00000141.jpg,1,9
/l/lagoon/00000143.jpg,3,9
/l/lagoon/00000144.jpg,1,8
/l/lagoon/00000145.jpg,4,9
/l/lagoon/00000149.jpg,5,8
/l/lagoon/00000151.jpg,4,9
/l/lagoon/00000152.jpg,4,9
/l/lagoon/00000153.jpg,4,9
/l/lagoon/00000154.jpg,4,9
/l/lagoon/00000161.jpg,3,0
/l/lagoon/00000162.jpg,2,9
/l/lagoon/00000165.jpg,5,8
/l/lagoon/00000166.jpg,1,9
/l/lagoon/00000168.jpg,4,9
/l/lagoon/00000171.jpg,2,9
/l/lagoon/00000173.jpg,4,9
/l/lagoon/00000174.jpg,5,3
/l/lagoon/00000177.jpg,1,9
/l/lagoon/00000178.jpg,1,8
/l/lagoon/00000179.jpg,3,5
/l/lagoon/00000180.jpg,4,9
/l/lagoon/00000181.jpg,4,9
/l/lagoon/00000182.jpg,1,0
/l/lagoon/00000185.jpg,3,0
/l/lagoon/00000186.jpg,5,5
/l/lagoon/00000187.jpg,4,9
/l/lagoon/00000188.jpg,2,9
/l/lagoon/00000192.jpg,1,8
/l/lagoon/00000194.jpg,4,9
/l/lagoon/00000196.jpg,4,9
/l/lagoon/00000198.jpg,1,8
/l/lagoon/00000199.jpg,4,9
/l/lagoon/00000200.jpg,5,8
/l/lagoon/00000201.jpg,2,9
/l/lagoon/00000203.jpg,4,9
/l/lagoon/00000204.jpg,4,9
/l/lagoon/00000205.jpg,4,9
/l/lagoon/00000207.jpg,4,9
/l/lagoon/00000209.jpg,4,9
/l/lagoon/00000210.jpg,5,9
/l/lagoon/00000211.jpg,4,9
/l/lagoon/00000212.jpg,1,9
/l/lagoon/00000216.jpg,5,9
/l/lagoon/00000217.jpg,5,9
/l/lagoon/00000219.jpg,1,9
/l/lagoon/00000224.jpg,5,9
/l/lagoon/00000225.jpg,5,9
/l/lagoon/00000227.jpg,2,9
/l/lagoon/00000231.jpg,3,9
/l/lagoon/00000235.jpg,4,9
/l/lagoon/00000236.jpg,3,9
/l/lagoon/00000237.jpg,4,6
/l/lagoon/00000240.jpg,4,9
/l/lagoon/00000241.jpg,3,0
/l/lagoon/00000243.jpg,5,8
/l/lagoon/00000244.jpg,4,9
/l/lagoon/00000246.jpg,1,9
/l/lagoon/00000248.jpg,4,9
/l/lagoon/00000249.jpg,5,6
