image,x,y,w,h
/d/dam/00000038.jpg,398,171,124,157
/d/dam/00000068.jpg,97,323,9,15
/d/dam/00000075.jpg,127,506,27,31
/d/dam/00000086.jpg,255,404,80,107
/d/dam/00000095.jpg,655,402,7,8
/d/dam/00000128.jpg,401,671,81,95
/d/dam/00000194.jpg,523,128,26,30
/d/dam/00000198.jpg,0,259,8,17
/d/dam/00000240.jpg,304,232,44,60
/d/dam/00000241.jpg,95,140,78,102
/d/dam/00000254.jpg,132,276,7,9
/d/dam/00000258.jpg,244,216,22,31
/d/dam/00000274.jpg,258,122,146,181
/d/dam/00000276.jpg,516,165,27,32
/d/dam/00000286.jpg,69,168,8,9
/d/dam/00000291.jpg,25,296,56,90
/d/dam/00000298.jpg,624,172,12,19
/d/dam/00000305.jpg,534,329,25,30
/d/dam/00000327.jpg,456,145,31,36
/d/dam/00000343.jpg,221,600,6,7
/d/dam/00000355.jpg,375,244,38,47
/d/dam/00000358.jpg,424,135,51,66
/d/dam/00000363.jpg,365,187,22,27
/d/dam/00000368.jpg,159,118,15,15
/d/dam/00000402.jpg,433,135,181,241
/d/dam/00000408.jpg,163,227,27,47
/d/dam/00000414.jpg,674,241,14,18
/d/dam/00000419.jpg,185,112,47,83
/d/dam/00000421.jpg,248,331,11,15
/d/dam/00000471.jpg,331,176,34,37
/d/dam/00000509.jpg,177,208,7,9
/d/dam/00000518.jpg,419,152,38,45
/d/dam/00000546.jpg,219,176,44,54
/d/dam/00000549.jpg,374,171,9,11
/d/dam/00000562.jpg,507,143,31,37
/d/dam/00000568.jpg,166,340,141,171
/d/dam/00000570.jpg,235,128,30,54
/d/dam/00000593.jpg,174,77,5,7
/d/dam/00000611.jpg,870,102,5,6
/d/dam/00000612.jpg,618,328,4,6
/d/dam/00000644.jpg,375,174,15,19
/d/dam/00000646.jpg,244,156,169,228
/d/dam/00000653.jpg,366,219,17,19
/d/dam/00000657.jpg,455,151,46,59
/d/dam/00000664.jpg,185,186,30,36
/d/dam/00000669.jpg,241,125,7,8
/d/dam/00000675.jpg,22,581,9,13
/d/dam/00000676.jpg,113,623,11,11
/d/dam/00000689.jpg,600,312,3,4
/d/dam/00000690.jpg,79,1,27,44
/d/dam/00000713.jpg,217,136,49,42
/d/dam/00000719.jpg,356,9,7,8
/d/dam/00000724.jpg,250,255,74,95
/d/dam/00000738.jpg,164,384,8,9
/d/dam/00000746.jpg,167,457,76,53
/d/dam/00000779.jpg,607,226,54,57
/d/dam/00000781.jpg,208,161,51,66
/d/dam/00000790.jpg,203,111,54,66
/d/dam/00000805.jpg,272,422,5,6
/d/dam/00000824.jpg,387,245,87,121
/d/dam/00000827.jpg,298,99,101,157
/d/dam/00000832.jpg,357,335,100,124
/d/dam/00000834.jpg,666,257,7,9
/d/dam/00000843.jpg,364,211,29,34
/d/dam/00000858.jpg,210,127,21,27
/d/dam/00000860.jpg,245,485,17,24
/d/dam/00000889.jpg,74,304,6,7
/d/dam/00000895.jpg,347,211,71,66
/d/dam/00000898.jpg,643,300,5,6
/d/dam/00000908.jpg,416,124,4,6
/d/dam/00000909.jpg,637,199,55,73
/d/dam/00000946.jpg,443,127,6,8
/d/dam/00000951.jpg,543,89,8,10
/d/dam/00000952.jpg,605,204,48,62
/d/dam/00000964.jpg,640,414,41,76
/d/dam/00000967.jpg,409,222,50,62
/d/dam/00000969.jpg,226,274,21,34
/d/dam/00000986.jpg,122,220,45,58
/d/dam/00000997.jpg,468,169,5,6
/d/dam/00001007.jpg,314,301,13,23
/d/dam/00001011.jpg,346,259,8,11
/d/dam/00001021.jpg,645,122,5,7
/d/dam/00001037.jpg,470,651,18,23
/d/dam/00001046.jpg,409,46,12,15
/d/dam/00001048.jpg,627,128,4,5
/d/dam/00001057.jpg,160,99,96,130
/d/dam/00001062.jpg,212,144,72,96
/d/dam/00001071.jpg,533,433,98,78
/d/dam/00001092.jpg,446,315,8,10
/d/dam/00001101.jpg,85,151,4,5
/d/dam/00001110.jpg,82,240,5,7
/d/dam/00001119.jpg,638,184,7,10
/d/dam/00001126.jpg,194,223,5,6
/d/dam/00001130.jpg,369,198,8,11
/d/dam/00001144.jpg,498,194,12,14
/d/dam/00001155.jpg,166,31,11,13
/d/dam/00001163.jpg,193,247,4,6
/d/dam/00001166.jpg,341,131,31,39
/d/dam/00001172.jpg,242,196,25,32
/d/dam/00001174.jpg,21,78,26,28
/d/dam/00001187.jpg,420,164,204,261
/d/dam/00001194.jpg,331,97,28,34
/d/dam/00001209.jpg,130,331,16,19
/d/dam/00001234.jpg,719,122,19,25
/d/dam/00001239.jpg,122,162,21,19
/d/dam/00001242.jpg,26,179,122,153
/d/dam/00001244.jpg,710,362,23,39
/d/dam/00001247.jpg,637,332,8,9
/d/dam/00001348.jpg,9,188,9,12
/d/dam/00001359.jpg,329,181,9,12
/d/dam/00001390.jpg,309,248,9,11
/d/dam/00001408.jpg,801,169,8,11
/d/dam/00001409.jpg,141,426,7,9
/d/dam/00001425.jpg,300,198,13,16
/d/dam/00001442.jpg,567,377,10,16
/d/dam/00001464.jpg,485,104,5,7
/d/dam/00001475.jpg,341,307,6,8
/d/dam/00001477.jpg,402,200,35,46
/d/dam/00001485.jpg,172,155,30,36
/d/dam/00001489.jpg,705,35,9,12
/d/dam/00001522.jpg,51,117,195,264
/d/dam/00001528.jpg,163,176,27,31
/d/dam/00001531.jpg,246,338,5,7
/d/dam/00001557.jpg,507,219,46,62
/d/dam/00001567.jpg,302,277,70,88
/d/dam/00001574.jpg,342,173,28,30
/d/dam/00001578.jpg,221,382,19,22
/d/dam/00001604.jpg,190,291,14,19
/d/dam/00001613.jpg,382,237,31,28
/d/dam/00001626.jpg,544,212,20,29
/d/dam/00001630.jpg,370,244,17,23
/d/dam/00001647.jpg,423,211,51,68
/d/dam/00001675.jpg,20,211,74,103
/d/dam/00001678.jpg,309,138,38,46
/d/dam/00001683.jpg,500,274,12,14
/d/dam/00001699.jpg,322,145,74,96
/d/dam/00001705.jpg,338,221,10,15
/d/dam/00001709.jpg,511,158,27,44
/d/dam/00001712.jpg,461,123,84,112
/d/dam/00001726.jpg,219,184,8,8
/d/dam/00001747.jpg,303,66,7,8
/d/dam/00001749.jpg,615,276,11,18
/d/dam/00001765.jpg,132,97,12,14
/d/dam/00001771.jpg,401,194,21,28
/d/dam/00001789.jpg,440,99,90,119
/d/dam/00001845.jpg,338,56,9,11
/d/dam/00001850.jpg,239,180,98,128
/d/dam/00001880.jpg,685,223,25,39
/d/dam/00001885.jpg,631,219,13,17
/d/dam/00001917.jpg,204,386,151,210
/d/dam/00001919.jpg,235,552,5,6
/d/dam/00001929.jpg,387,298,5,6
/d/dam/00001965.jpg,100,174,5,6
/d/dam/00001993.jpg,528,122,57,79
/d/dam/00002009.jpg,438,206,13,15
/d/dam/00002016.jpg,210,291,7,9
/d/dam/00002021.jpg,216,248,8,8
/d/dam/00002023.jpg,93,121,49,59
/d/dam/00002032.jpg,214,411,6,8
/d/dam/00002055.jpg,467,100,3,5
/d/dam/00002057.jpg,559,122,4,5
/d/dam/00002066.jpg,428,244,20,26
/d/dam/00002096.jpg,609,85,17,19
/d/dam/00002109.jpg,518,249,10,15
/d/dam/00002113.jpg,652,371,8,9
/d/dam/00002129.jpg,578,43,27,42
/d/dam/00002130.jpg,235,313,14,18
/d/dam/00002135.jpg,242,296,13,18
/d/dam/00002140.jpg,338,287,11,16
/d/dam/00002146.jpg,449,86,7,9
/d/dam/00002151.jpg,169,158,28,34
/d/dam/00002163.jpg,555,62,18,25
/d/dam/00002194.jpg,377,327,9,10
/d/dam/00002200.jpg,197,327,18,24
/d/dam/00002206.jpg,340,141,8,11
/d/dam/00002225.jpg,248,243,4,6
/d/dam/00002228.jpg,198,167,68,87
/d/dam/00002234.jpg,452,87,6,7
/d/dam/00002258.jpg,601,222,14,22
/d/dam/00002268.jpg,112,194,35,36
/d/dam/00002292.jpg,675,100,6,7
/d/dam/00002293.jpg,166,170,43,55
/d/dam/00002313.jpg,580,180,17,21
/d/dam/00002326.jpg,140,189,6,8
/d/dam/00002341.jpg,365,188,3,4
/d/dam/00002345.jpg,252,253,17,22
/d/dam/00002378.jpg,319,259,6,7
/d/dam/00002379.jpg,365,358,7,9
/d/dam/00002402.jpg,426,121,285,301
/d/dam/00002403.jpg,281,231,45,54
/d/dam/00002415.jpg,182,201,31,32
/d/dam/00002419.jpg,157,192,26,32
/d/dam/00002428.jpg,383,74,9,10
/d/dam/00002439.jpg,373,272,48,61
/d/dam/00002443.jpg,266,197,71,93
/d/dam/00002475.jpg,129,70,44,54
/d/dam/00002486.jpg,564,232,5,7
/d/dam/00002488.jpg,472,203,89,120
/d/dam/00002512.jpg,653,201,5,6
/d/dam/00002516.jpg,206,285,16,20
/d/dam/00002520.jpg,407,192,19,20
/d/dam/00002521.jpg,281,242,24,31
/d/dam/00002524.jpg,450,293,65,90
/d/dam/00002557.jpg,502,121,25,39
/d/dam/00002582.jpg,431,309,7,9
/d/dam/00002583.jpg,183,474,4,5
/d/dam/00002586.jpg,564,200,29,41
/d/dam/00002603.jpg,555,189,52,59
/d/dam/00002654.jpg,314,70,10,14
/d/dam/00002675.jpg,444,287,27,35
/d/dam/00002676.jpg,488,139,148,115
/d/dam/00002681.jpg,591,153,63,72
/d/dam/00002720.jpg,394,204,6,8
/d/dam/00002723.jpg,642,76,6,7
/d/dam/00002731.jpg,8,133,81,109
/d/dam/00002733.jpg,463,123,46,55
/d/dam/00002770.jpg,236,118,33,43
/d/dam/00002774.jpg,748,378,3,4
/d/dam/00002796.jpg,598,259,16,20
/d/dam/00002830.jpg,343,179,55,73
/d/dam/00002832.jpg,414,180,6,7
/d/dam/00002858.jpg,245,174,33,45
/d/dam/00002876.jpg,179,534,10,12
/d/dam/00002878.jpg,70,127,8,10
/d/dam/00002885.jpg,617,346,6,6
/d/dam/00002894.jpg,501,31,8,9
/d/dam/00002897.jpg,231,345,7,9
/d/dam/00002902.jpg,512,115,36,52
/d/dam/00002911.jpg,420,250,15,19
/d/dam/00002918.jpg,247,237,150,195
/d/dam/00002924.jpg,597,244,94,123
/d/dam/00002940.jpg,71,191,5,7
/d/dam/00002952.jpg,355,193,3,3
/d/dam/00002963.jpg,150,212,356,187
/d/dam/00002987.jpg,533,384,24,27
/d/dam/00002999.jpg,651,403,19,25
/d/dam/00003014.jpg,436,196,27,35
/d/dam/00003057.jpg,130,210,80,101
/d/dam/00003063.jpg,364,222,17,25
/d/dam/00003096.jpg,611,76,27,34
/d/dam/00003109.jpg,297,140,86,116
/d/dam/00003121.jpg,101,300,26,29
/d/dam/00003122.jpg,723,234,8,11
/d/dam/00003126.jpg,366,208,67,89
/d/dam/00003137.jpg,502,191,79,91
/d/dam/00003138.jpg,312,267,48,62
/d/dam/00003170.jpg,218,96,55,41
/d/dam/00003171.jpg,495,157,57,69
/d/dam/00003194.jpg,536,214,13,18
/d/dam/00003216.jpg,54,313,26,31
/d/dam/00003221.jpg,532,125,43,55
/d/dam/00003253.jpg,485,294,15,18
/d/dam/00003270.jpg,216,0,6,5
/d/dam/00003293.jpg,128,237,102,135
/d/dam/00003348.jpg,310,225,7,9
/d/dam/00003376.jpg,454,224,34,45
/d/dam/00003423.jpg,309,172,4,5
/d/dam/00003424.jpg,678,223,11,14
/d/dam/00003426.jpg,301,227,14,17
/d/dam/00003460.jpg,342,151,46,61
/d/dam/00003467.jpg,374,293,17,22
/d/dam/00003480.jpg,339,361,4,5
/d/dam/00003575.jpg,456,109,140,195
/d/dam/00003594.jpg,364,239,31,37
/d/dam/00003606.jpg,37,305,7,11
/d/dam/00003612.jpg,343,258,30,41
/d/dam/00003621.jpg,497,376,4,7
/d/dam/00003632.jpg,312,509,17,20
/d/dam/00003640.jpg,200,134,17,20
/d/dam/00003685.jpg,388,252,39,50
/d/dam/00003704.jpg,463,371,15,14
/d/dam/00003715.jpg,611,117,17,23
/d/dam/00003717.jpg,143,133,15,17
/d/dam/00003747.jpg,133,203,20,20
/d/dam/00003748.jpg,317,151,17,21
/d/dam/00003795.jpg,187,208,38,47
/d/dam/00003801.jpg,447,216,24,26
/d/dam/00003807.jpg,381,131,28,33
/d/dam/00003821.jpg,255,192,81,109
/d/dam/00003838.jpg,496,73,113,146
/d/dam/00003872.jpg,107,193,9,10
/d/dam/00003879.jpg,115,334,48,72
/d/dam/00003950.jpg,287,188,26,32
/d/dam/00003952.jpg,724,164,6,7
/d/dam/00003973.jpg,23,287,5,6
/d/dam/00003992.jpg,249,234,26,29
/d/dam/00003998.jpg,496,33,69,92
/d/dam/00004013.jpg,271,117,63,92
/d/dam/00004033.jpg,162,281,23,27
/d/dam/00004035.jpg,444,163,31,36
/d/dam/00004046.jpg,237,332,5,7
/d/dam/00004064.jpg,286,83,162,216
/d/dam/00004069.jpg,245,610,47,70
/d/dam/00004088.jpg,343,265,18,28
/d/dam/00004095.jpg,360,150,48,63
/d/dam/00004101.jpg,117,149,22,28
/d/dam/00004123.jpg,119,137,48,63
/d/dam/00004137.jpg,163,236,194,190
/d/dam/00004140.jpg,247,383,17,20
/d/dam/00004148.jpg,6,353,5,5
/d/dam/00004155.jpg,190,211,51,59
/d/dam/00004168.jpg,587,59,11,14
/d/dam/00004177.jpg,496,284,8,11
/d/dam/00004185.jpg,297,471,12,18
/d/dam/00004195.jpg,451,192,11,13
/d/dam/00004214.jpg,110,151,25,35
/d/dam/00004223.jpg,200,475,30,35
/d/dam/00004232.jpg,566,175,4,6
/d/dam/00004234.jpg,505,222,18,21
/d/dam/00004238.jpg,699,318,3,4
/d/dam/00004255.jpg,133,68,174,215
/d/dam/00004265.jpg,169,180,32,39
/d/dam/00004289.jpg,434,194,13,21
/d/dam/00004292.jpg,137,207,7,10
/d/dam/00004293.jpg,93,269,8,13
/d/dam/00004317.jpg,216,229,17,22
/d/dam/00004323.jpg,47,284,6,9
/d/dam/00004324.jpg,543,84,56,76
/d/dam/00004332.jpg,17,230,28,32
/d/dam/00004344.jpg,509,83,239,310
/d/dam/00004378.jpg,423,240,4,5
/d/dam/00004437.jpg,320,309,25,33
/d/dam/00004438.jpg,615,151,36,46
/d/dam/00004439.jpg,495,62,20,27
/d/dam/00004442.jpg,672,127,8,10
/d/dam/00004502.jpg,499,143,24,27
/d/dam/00004506.jpg,274,175,161,193
/d/dam/00004517.jpg,489,75,8,10
/d/dam/00004529.jpg,287,248,16,20
/d/dam/00004531.jpg,217,191,10,12
/d/dam/00004533.jpg,444,360,7,9
/d/dam/00004534.jpg,86,181,24,30
/d/dam/00004555.jpg,177,187,56,64
/d/dam/00004560.jpg,756,81,7,9
/d/dam/00004581.jpg,161,152,61,72
/d/dam/00004584.jpg,241,360,44,63
/d/dam/00004639.jpg,677,218,4,6
/d/dam/00004649.jpg,210,367,23,23
/d/dam/00004712.jpg,627,281,5,6
/d/dam/00004714.jpg,72,405,25,30
/d/dam/00004716.jpg,337,227,7,9
/d/dam/00004718.jpg,185,361,7,9
/d/dam/00004726.jpg,184,433,15,16
/d/dam/00004733.jpg,144,260,72,83
/d/dam/00004754.jpg,174,367,6,7
/d/dam/00004791.jpg,541,6,7,9
/d/dam/00004828.jpg,213,124,8,10
/d/dam/00004837.jpg,188,130,31,38
/d/dam/00004844.jpg,247,108,91,118
/d/dam/00004848.jpg,564,282,10,14
/d/dam/00004849.jpg,149,277,78,102
/d/dam/00004888.jpg,192,317,11,18
/d/dam/00004896.jpg,366,257,7,8
/d/dam/00004912.jpg,422,233,52,63
/d/dam/00004914.jpg,468,149,32,37
/d/dam/00004915.jpg,346,294,27,35
/d/dam/00004925.jpg,681,210,6,7
/d/dam/00004955.jpg,621,263,8,14
/d/dam/00004964.jpg,466,75,101,133
/d/dam/00004968.jpg,431,294,6,7
/d/dam/00004994.jpg,96,33,131,168
/d/delicatessen/00000003.jpg,219,295,17,22
/d/delicatessen/00000004.jpg,149,177,129,172
/d/delicatessen/00000007.jpg,75,91,8,10
/d/delicatessen/00000008.jpg,105,274,73,51
/d/delicatessen/00000011.jpg,73,186,35,63
/d/delicatessen/00000019.jpg,222,99,59,84
/d/delicatessen/00000022.jpg,637,111,73,85
/d/delicatessen/00000026.jpg,166,118,60,79
/d/delicatessen/00000028.jpg,554,180,30,38
/d/delicatessen/00000029.jpg,827,49,83,258
/d/delicatessen/00000032.jpg,290,295,34,42
/d/delicatessen/00000033.jpg,69,49,64,59
/d/delicatessen/00000035.jpg,342,351,119,140
/d/delicatessen/00000036.jpg,61,392,76,104
/d/delicatessen/00000037.jpg,583,53,20,28
/d/delicatessen/00000043.jpg,528,143,30,52
/d/delicatessen/00000050.jpg,73,112,69,81
/d/delicatessen/00000052.jpg,418,2,121,182
/d/delicatessen/00000054.jpg,186,145,31,54
/d/delicatessen/00000055.jpg,432,284,22,32
/d/delicatessen/00000058.jpg,387,138,54,62
/d/delicatessen/00000059.jpg,513,256,15,17
/d/delicatessen/00000060.jpg,179,161,63,51
/d/delicatessen/00000062.jpg,538,208,51,65
/d/delicatessen/00000067.jpg,243,239,37,48
/d/delicatessen/00000068.jpg,351,235,26,40
/d/delicatessen/00000071.jpg,639,175,15,26
/d/delicatessen/00000076.jpg,377,142,27,31
/d/delicatessen/00000077.jpg,131,52,34,36
/d/delicatessen/00000078.jpg,485,202,35,46
/d/delicatessen/00000079.jpg,394,55,17,23
/d/delicatessen/00000081.jpg,396,40,52,49
/d/delicatessen/00000082.jpg,893,251,17,20
/d/delicatessen/00000084.jpg,254,106,109,153
/d/delicatessen/00000085.jpg,445,71,16,24
/d/delicatessen/00000089.jpg,103,220,38,61
/d/delicatessen/00000092.jpg,621,15,43,74
/d/delicatessen/00000094.jpg,178,37,71,93
/d/delicatessen/00000095.jpg,348,49,51,60
/d/delicatessen/00000097.jpg,255,120,107,136
/d/delicatessen/00000099.jpg,494,90,62,62
/d/delicatessen/00000101.jpg,516,232,25,31
/d/delicatessen/00000109.jpg,308,138,47,61
/d/delicatessen/00000112.jpg,183,289,32,48
/d/delicatessen/00000114.jpg,585,118,36,53
/d/delicatessen/00000116.jpg,814,235,27,29
/d/delicatessen/00000117.jpg,439,277,10,13
/d/delicatessen/00000119.jpg,698,300,44,64
/d/delicatessen/00000120.jpg,270,496,23,29
/d/delicatessen/00000121.jpg,606,245,74,107
/d/delicatessen/00000122.jpg,219,20,24,35
/d/delicatessen/00000128.jpg,216,135,66,86
/d/delicatessen/00000135.jpg,391,338,10,17
/d/delicatessen/00000136.jpg,65,80,24,29
/d/delicatessen/00000139.jpg,251,181,36,45
/d/delicatessen/00000140.jpg,503,43,79,103
/d/delicatessen/00000145.jpg,606,253,29,42
/d/delicatessen/00000148.jpg,349,255,115,160
/d/delicatessen/00000149.jpg,520,440,34,32
/d/delicatessen/00000151.jpg,54,272,67,90
/d/delicatessen/00000153.jpg,73,70,122,129
/d/delicatessen/00000156.jpg,261,337,15,18
/d/delicatessen/00000157.jpg,484,76,119,141
/d/delicatessen/00000158.jpg,104,289,64,82
/d/delicatessen/00000160.jpg,0,293,6,12
/d/delicatessen/00000164.jpg,116,161,479,349
/d/delicatessen/00000165.jpg,26,124,7,11
/d/delicatessen/00000169.jpg,0,242,100,97
/d/delicatessen/00000172.jpg,177,180,10,14
/d/delicatessen/00000173.jpg,498,233,7,9
/d/delicatessen/00000175.jpg,289,73,57,79
/d/delicatessen/00000176.jpg,273,112,42,57
/d/delicatessen/00000177.jpg,502,214,130,143
/d/delicatessen/00000179.jpg,30,284,35,56
/d/delicatessen/00000180.jpg,558,198,17,24
/d/delicatessen/00000182.jpg,252,239,81,112
/d/delicatessen/00000183.jpg,392,202,32,34
/d/delicatessen/00000184.jpg,20,341,14,18
/d/delicatessen/00000186.jpg,189,83,79,105
/d/delicatessen/00000188.jpg,115,23,36,48
/d/delicatessen/00000190.jpg,419,45,61,86
/d/delicatessen/00000195.jpg,187,127,112,113
/d/delicatessen/00000202.jpg,11,255,31,38
/d/delicatessen/00000203.jpg,506,160,83,106
/d/delicatessen/00000207.jpg,491,31,56,69
/d/delicatessen/00000209.jpg,299,273,31,38
/d/delicatessen/00000210.jpg,489,192,18,20
/d/delicatessen/00000211.jpg,506,75,30,47
/d/delicatessen/00000212.jpg,60,50,72,88
/d/delicatessen/00000214.jpg,299,0,283,207
/d/delicatessen/00000218.jpg,489,290,71,46
/d/delicatessen/00000223.jpg,42,381,16,17
/d/delicatessen/00000227.jpg,400,287,14,25
/d/delicatessen/00000232.jpg,139,79,196,238
/d/delicatessen/00000233.jpg,537,123,48,85
/d/delicatessen/00000244.jpg,192,188,9,11
/d/delicatessen/00000245.jpg,661,266,11,18
/d/delicatessen/00000248.jpg,104,72,89,112
/d/delicatessen/00000250.jpg,156,229,19,32
/d/delicatessen/00000251.jpg,224,389,26,36
/d/delicatessen/00000252.jpg,191,253,75,130
/d/delicatessen/00000253.jpg,0,38,8,14
/d/delicatessen/00000254.jpg,153,102,106,175
/d/delicatessen/00000256.jpg,732,224,19,32
/d/delicatessen/00000258.jpg,491,80,9,12
/d/delicatessen/00000265.jpg,653,128,70,114
/d/delicatessen/00000270.jpg,36,147,22,33
/d/delicatessen/00000271.jpg,319,160,33,59
/d/delicatessen/00000272.jpg,420,174,74,119
/d/delicatessen/00000277.jpg,569,223,24,29
/d/delicatessen/00000278.jpg,174,157,32,41
/d/delicatessen/00000283.jpg,168,117,108,148
/d/delicatessen/00000286.jpg,388,151,12,12
/d/delicatessen/00000287.jpg,230,259,77,96
/d/delicatessen/00000290.jpg,205,92,15,19
/d/delicatessen/00000293.jpg,148,350,10,12
/d/delicatessen/00000295.jpg,718,254,19,24
/d/delicatessen/00000303.jpg,312,246,14,17
/d/delicatessen/00000304.jpg,293,280,37,45
