image,x,y,w,h
/m/mansion/00000001.jpg,571,446,8,10
/m/mansion/00000005.jpg,420,134,11,12
/m/mansion/00000007.jpg,425,270,30,38
/m/mansion/00000010.jpg,173,214,14,17
/m/mansion/00000018.jpg,249,384,11,13
/m/mansion/00000078.jpg,639,352,5,6
/m/mansion/00000082.jpg,579,303,9,10
/m/mansion/00000086.jpg,465,445,5,5
/m/mansion/00000116.jpg,340,282,12,15
/m/mansion/00000122.jpg,72,471,9,12
/m/mansion/00000138.jpg,547,417,12,16
/m/mansion/00000139.jpg,612,479,6,8
/m/mansion/00000147.jpg,245,227,23,31
/m/mansion/00000182.jpg,731,415,9,11
/m/mansion/00000202.jpg,374,286,12,17
/m/mansion/00000224.jpg,503,195,19,23
/m/mansion/00000230.jpg,102,441,12,20
/m/mansion/00000262.jpg,341,276,18,25
/m/mansion/00000275.jpg,351,198,29,46
/m/mansion/00000290.jpg,94,158,6,8
/m/mansion/00000298.jpg,206,477,6,8
/m/mansion/00000305.jpg,143,377,3,5
/m/mansion/00000309.jpg,13,65,229,322
/m/mansion/00000310.jpg,337,451,8,10
/m/mansion/00000313.jpg,415,426,21,27
/m/mansion/00000329.jpg,108,77,25,33
/m/mansion/00000336.jpg,624,382,9,13
/m/mansion/00000339.jpg,335,189,3,4
/m/mansion/00000355.jpg,175,353,132,141
/m/mansion/00000369.jpg,247,280,35,41
/m/mansion/00000371.jpg,617,391,4,5
/m/mansion/00000383.jpg,467,280,4,5
/m/mansion/00000424.jpg,371,189,20,24
/m/mansion/00000436.jpg,557,315,6,11
/m/mansion/00000439.jpg,259,256,10,13
/m/mansion/00000446.jpg,605,284,10,12
/m/mansion/00000448.jpg,376,346,4,5
/m/mansion/00000454.jpg,45,363,18,22
/m/mansion/00000460.jpg,360,249,30,42
/m/mansion/00000463.jpg,178,256,146,194
/m/mansion/00000464.jpg,68,331,18,25
/m/mansion/00000482.jpg,231,511,4,5
/m/mansion/00000488.jpg,677,412,8,9
/m/mansion/00000500.jpg,593,332,3,4
/m/mansion/00000502.jpg,703,350,20,25
/m/mansion/00000505.jpg,7,165,152,232
/m/mansion/00000520.jpg,325,273,8,9
/m/mansion/00000543.jpg,400,331,24,28
/m/mansion/00000551.jpg,458,653,8,9
/m/mansion/00000554.jpg,288,443,7,8
/m/mansion/00000568.jpg,655,441,6,8
/m/mansion/00000580.jpg,531,17,67,97
/m/mansion/00000601.jpg,467,271,6,8
/m/mansion/00000603.jpg,71,343,4,5
/m/mansion/00000611.jpg,707,388,32,47
/m/mansion/00000617.jpg,589,387,9,13
/m/mansion/00000639.jpg,307,631,4,5
/m/mansion/00000641.jpg,278,104,63,77
/m/mansion/00000664.jpg,239,332,6,8
/m/mansion/00000672.jpg,580,358,8,11
/m/mansion/00000674.jpg,3,407,6,8
/m/mansion/00000680.jpg,462,368,8,11
/m/mansion/00000681.jpg,392,212,10,14
/m/mansion/00000725.jpg,432,465,14,16
/m/mansion/00000751.jpg,141,420,10,14
/m/mansion/00000767.jpg,746,390,7,8
/m/mansion/00000784.jpg,569,423,14,19
/m/mansion/00000786.jpg,225,382,4,4
/m/mansion/00000788.jpg,511,317,6,9
/m/mansion/00000806.jpg,589,450,22,27
/m/mansion/00000820.jpg,84,596,9,12
/m/mansion/00000841.jpg,26,320,9,11
/m/mansion/00000844.jpg,263,247,148,188
/m/mansion/00000857.jpg,660,393,6,8
/m/mansion/00000860.jpg,517,326,7,9
/m/mansion/00000875.jpg,413,208,18,22
/m/mansion/00000879.jpg,251,403,6,7
/m/mansion/00000908.jpg,330,329,5,7
/m/mansion/00000912.jpg,236,339,22,30
/m/mansion/00000937.jpg,489,102,65,98
/m/mansion/00000948.jpg,495,214,16,22
/m/mansion/00000992.jpg,428,234,31,38
/m/mansion/00001000.jpg,244,301,15,18
/m/mansion/00001017.jpg,58,562,4,5
/m/mansion/00001024.jpg,622,465,35,46
/m/mansion/00001026.jpg,539,329,7,9
/m/mansion/00001040.jpg,433,458,22,34
/m/mansion/00001043.jpg,507,308,18,20
/m/mansion/00001044.jpg,354,312,8,10
/m/mansion/00001055.jpg,377,389,7,8
/m/mansion/00001102.jpg,528,363,5,7
/m/mansion/00001121.jpg,270,224,18,21
/m/mansion/00001136.jpg,136,336,3,4
/m/mansion/00001142.jpg,180,569,14,19
/m/mansion/00001146.jpg,333,292,7,10
/m/mansion/00001148.jpg,89,291,117,159
/m/mansion/00001159.jpg,497,183,5,6
/m/mansion/00001163.jpg,312,104,46,64
/m/mansion/00001184.jpg,466,232,7,10
/m/mansion/00001188.jpg,494,264,149,161
/m/mansion/00001194.jpg,394,311,16,20
/m/mansion/00001220.jpg,273,211,61,80
/m/mansion/00001236.jpg,120,457,5,6
/m/mansion/00001260.jpg,41,399,5,6
/m/mansion/00001266.jpg,63,446,38,53
/m/mansion/00001267.jpg,622,357,12,14
/m/mansion/00001277.jpg,178,323,39,47
/m/mansion/00001284.jpg,573,195,28,33
/m/mansion/00001315.jpg,109,59,29,36
/m/mansion/00001317.jpg,324,81,19,23
/m/mansion/00001323.jpg,741,39,76,120
/m/mansion/00001327.jpg,244,414,12,14
/m/mansion/00001329.jpg,431,258,5,7
/m/mansion/00001339.jpg,447,179,28,36
/m/mansion/00001358.jpg,1,380,3,4
/m/mansion/00001371.jpg,381,279,9,13
/m/mansion/00001375.jpg,287,720,21,31
/m/mansion/00001391.jpg,120,336,5,7
/m/mansion/00001402.jpg,433,428,6,7
/m/mansion/00001420.jpg,653,333,9,12
/m/mansion/00001448.jpg,370,181,16,20
/m/mansion/00001450.jpg,305,281,13,16
/m/mansion/00001452.jpg,251,272,6,7
/m/mansion/00001498.jpg,35,640,30,34
/m/mansion/00001500.jpg,219,309,4,6
/m/mansion/00001510.jpg,325,345,13,17
/m/mansion/00001520.jpg,464,252,12,16
/m/mansion/00001525.jpg,700,351,7,9
/m/mansion/00001529.jpg,583,323,6,9
/m/mansion/00001545.jpg,252,380,6,9
/m/mansion/00001552.jpg,181,409,6,9
/m/mansion/00001555.jpg,360,295,5,7
/m/mansion/00001556.jpg,429,227,9,14
/m/mansion/00001565.jpg,138,395,13,16
/m/mansion/00001569.jpg,465,276,7,9
/m/mansion/00001576.jpg,290,417,6,7
/m/mansion/00001578.jpg,545,391,31,47
/m/mansion/00001612.jpg,282,632,8,12
/m/mansion/00001618.jpg,419,379,21,21
/m/mansion/00001626.jpg,396,2,101,139
/m/mansion/00001635.jpg,236,367,29,39
/m/mansion/00001672.jpg,388,214,6,8
/m/mansion/00001676.jpg,351,317,11,13
/m/mansion/00001681.jpg,91,414,11,13
/m/mansion/00001696.jpg,302,81,63,71
/m/mansion/00001700.jpg,589,375,3,4
/m/mansion/00001704.jpg,102,483,17,18
/m/mansion/00001708.jpg,377,273,45,41
/m/mansion/00001732.jpg,153,81,208,286
/m/mansion/00001758.jpg,476,400,11,18
/m/mansion/00001770.jpg,324,242,12,14
/m/mansion/00001782.jpg,304,379,10,13
/m/mansion/00001788.jpg,611,432,7,8
/m/mansion/00001792.jpg,302,350,8,12
/m/mansion/00001813.jpg,362,149,31,39
/m/mansion/00001818.jpg,18,421,7,9
/m/mansion/00001819.jpg,437,427,6,10
/m/mansion/00001842.jpg,254,484,13,15
/m/mansion/00001849.jpg,76,451,29,31
/m/mansion/00001851.jpg,230,435,8,12
/m/mansion/00001852.jpg,570,463,3,4
/m/mansion/00001862.jpg,184,243,24,31
/m/mansion/00001880.jpg,268,226,3,4
/m/mansion/00001884.jpg,649,430,4,6
/m/mansion/00001906.jpg,200,505,8,6
/m/mansion/00001933.jpg,322,216,14,16
/m/mansion/00001935.jpg,400,347,11,13
/m/mansion/00001942.jpg,697,373,8,9
/m/mansion/00001943.jpg,299,585,7,8
/m/mansion/00001946.jpg,63,289,12,18
/m/mansion/00002001.jpg,250,441,5,6
/m/mansion/00002005.jpg,229,393,6,8
/m/mansion/00002006.jpg,279,478,7,9
/m/mansion/00002023.jpg,263,324,4,4
/m/mansion/00002032.jpg,449,295,14,17
/m/mansion/00002037.jpg,635,333,8,11
/m/mansion/00002045.jpg,63,157,25,31
/m/mansion/00002052.jpg,205,81,51,70
/m/mansion/00002065.jpg,420,500,15,21
/m/mansion/00002073.jpg,542,338,10,12
/m/mansion/00002102.jpg,70,197,15,18
/m/mansion/00002121.jpg,236,118,40,48
/m/mansion/00002127.jpg,644,276,5,7
/m/mansion/00002132.jpg,694,254,45,61
/m/mansion/00002140.jpg,33,403,46,62
/m/mansion/00002166.jpg,388,212,22,29
/m/mansion/00002180.jpg,300,370,4,5
/m/mansion/00002197.jpg,674,386,8,11
/m/mansion/00002224.jpg,380,255,13,17
/m/mansion/00002271.jpg,661,385,8,11
/m/mansion/00002337.jpg,155,363,27,34
/m/mansion/00002351.jpg,517,315,13,16
/m/mansion/00002352.jpg,439,452,7,9
/m/mansion/00002356.jpg,641,473,41,38
/m/mansion/00002357.jpg,245,241,55,71
/m/mansion/00002363.jpg,484,403,13,16
/m/mansion/00002364.jpg,20,301,12,16
/m/mansion/00002367.jpg,666,305,5,7
/m/mansion/00002390.jpg,178,435,5,6
/m/mansion/00002396.jpg,387,411,5,6
/m/mansion/00002421.jpg,430,456,9,12
/m/mansion/00002431.jpg,0,122,227,354
/m/mansion/00002461.jpg,287,509,9,11
/m/mansion/00002468.jpg,445,342,10,15
/m/mansion/00002470.jpg,284,386,5,7
/m/mansion/00002473.jpg,459,110,4,5
/m/mansion/00002497.jpg,259,404,17,22
/m/mansion/00002499.jpg,628,298,14,16
/m/mansion/00002502.jpg,39,463,15,20
/m/mansion/00002503.jpg,549,441,4,6
/m/mansion/00002534.jpg,685,363,6,7
/m/mansion/00002536.jpg,463,213,25,32
/m/mansion/00002543.jpg,303,322,6,8
/m/mansion/00002547.jpg,409,366,7,11
/m/mansion/00002566.jpg,294,408,12,12
/m/mansion/00002568.jpg,232,353,4,5
/m/mansion/00002571.jpg,64,307,7,8
/m/mansion/00002581.jpg,116,415,10,13
/m/mansion/00002609.jpg,406,283,4,5
/m/mansion/00002618.jpg,140,180,38,44
/m/mansion/00002633.jpg,369,462,17,22
/m/mansion/00002634.jpg,574,259,21,25
/m/mansion/00002651.jpg,603,351,55,67
/m/mansion/00002666.jpg,81,583,7,9
/m/mansion/00002684.jpg,365,406,7,10
/m/mansion/00002699.jpg,555,103,127,187
/m/mansion/00002704.jpg,335,323,10,12
/m/mansion/00002706.jpg,199,138,71,105
/m/mansion/00002721.jpg,307,332,18,22
/m/mansion/00002740.jpg,42,317,7,8
/m/mansion/00002760.jpg,386,316,16,14
/m/mansion/00002766.jpg,540,401,12,15
/m/mansion/00002772.jpg,341,417,4,5
/m/mansion/00002773.jpg,261,447,4,5
/m/mansion/00002797.jpg,233,375,8,9
/m/mansion/00002798.jpg,318,458,10,12
/m/mansion/00002810.jpg,497,410,7,9
/m/mansion/00002823.jpg,374,318,9,10
/m/mansion/00002835.jpg,633,327,5,7
