image,x,y,w,h
/w/waiting_room/00000003.jpg,263,177,22,29
/w/waiting_room/00000021.jpg,592,348,24,26
/w/waiting_room/00000026.jpg,271,249,73,104
/w/waiting_room/00000031.jpg,352,382,128,103
/w/waiting_room/00000032.jpg,644,256,19,19
/w/waiting_room/00000036.jpg,170,204,8,10
/w/waiting_room/00000041.jpg,519,169,79,95
/w/waiting_room/00000042.jpg,510,137,45,54
/w/waiting_room/00000044.jpg,282,297,92,78
/w/waiting_room/00000051.jpg,410,55,26,32
/w/waiting_room/00000055.jpg,259,89,25,35
/w/waiting_room/00000058.jpg,26,360,61,74
/w/waiting_room/00000068.jpg,353,88,50,69
/w/waiting_room/00000071.jpg,195,412,86,97
/w/waiting_room/00000074.jpg,178,234,44,54
/w/waiting_room/00000077.jpg,628,114,13,22
/w/waiting_room/00000084.jpg,306,0,36,40
/w/waiting_room/00000085.jpg,318,174,8,12
/w/waiting_room/00000093.jpg,404,384,23,30
/w/waiting_room/00000096.jpg,206,48,44,56
/w/waiting_room/00000099.jpg,113,156,22,23
/w/waiting_room/00000110.jpg,238,16,15,21
/w/waiting_room/00000112.jpg,557,146,22,30
/w/waiting_room/00000114.jpg,762,298,6,18
/w/waiting_room/00000115.jpg,16,281,322,227
/w/waiting_room/00000118.jpg,528,186,25,30
/w/waiting_room/00000121.jpg,192,133,27,37
/w/waiting_room/00000125.jpg,504,94,26,37
/w/waiting_room/00000126.jpg,438,142,275,145
/w/waiting_room/00000127.jpg,394,388,90,98
/w/waiting_room/00000134.jpg,306,101,36,46
/w/waiting_room/00000142.jpg,598,213,26,35
/w/waiting_room/00000156.jpg,638,256,9,12
/w/waiting_room/00000158.jpg,90,136,20,26
/w/waiting_room/00000167.jpg,422,86,161,214
/w/waiting_room/00000178.jpg,258,177,87,136
/w/waiting_room/00000180.jpg,136,129,32,40
/w/waiting_room/00000181.jpg,37,310,36,47
/w/waiting_room/00000191.jpg,243,303,55,70
/w/waiting_room/00000194.jpg,111,200,39,46
/w/waiting_room/00000200.jpg,221,305,28,35
/w/waiting_room/00000201.jpg,0,249,19,36
/w/waiting_room/00000205.jpg,664,282,8,9
/w/waiting_room/00000207.jpg,327,51,37,58
/w/waiting_room/00000221.jpg,425,218,19,26
/w/waiting_room/00000234.jpg,400,199,16,21
/w/waiting_room/00000235.jpg,107,205,32,41
/w/waiting_room/00000240.jpg,222,51,44,51
/w/waiting_room/00000246.jpg,127,80,12,16
/w/waiting_room/00000258.jpg,213,191,22,28
/w/waiting_room/00000268.jpg,149,79,46,43
/w/waiting_room/00000275.jpg,542,95,183,226
/w/waiting_room/00000282.jpg,146,256,54,73
/w/waiting_room/00000288.jpg,516,98,123,146
/w/waiting_room/00000289.jpg,122,7,41,53
/w/waiting_room/00000296.jpg,273,181,32,40
/w/waiting_room/00000301.jpg,430,160,10,13
/w/waiting_room/00000311.jpg,235,141,33,51
/w/waiting_room/00000320.jpg,196,279,21,27
/w/waiting_room/00000323.jpg,665,282,23,25
/w/waiting_room/00000352.jpg,9,285,69,88
/w/waiting_room/00000357.jpg,426,50,8,10
/w/waiting_room/00000358.jpg,355,69,44,55
/w/waiting_room/00000368.jpg,134,315,89,111
/w/waiting_room/00000372.jpg,549,222,34,44
/w/waiting_room/00000376.jpg,389,273,27,45
/w/waiting_room/00000380.jpg,326,100,42,52
/w/waiting_room/00000392.jpg,57,341,10,11
/w/waiting_room/00000393.jpg,402,238,12,17
/w/waiting_room/00000403.jpg,430,232,9,12
/w/waiting_room/00000411.jpg,163,51,60,76
/w/waiting_room/00000412.jpg,330,269,22,25
/w/waiting_room/00000419.jpg,574,279,21,32
/w/waiting_room/00000424.jpg,598,214,30,45
/w/waiting_room/00000429.jpg,468,96,81,144
/w/waiting_room/00000432.jpg,294,190,27,24
/w/waiting_room/00000435.jpg,493,177,36,43
/w/waiting_room/00000437.jpg,379,189,8,12
/w/waiting_room/00000441.jpg,405,169,30,35
/w/waiting_room/00000453.jpg,357,207,70,92
/w/waiting_room/00000458.jpg,601,79,22,28
/w/waiting_room/00000475.jpg,76,302,55,77
/w/waiting_room/00000477.jpg,712,359,25,35
/w/waiting_room/00000480.jpg,502,255,26,31
/w/waiting_room/00000485.jpg,9,297,41,74
/w/waiting_room/00000488.jpg,611,133,35,43
/w/waiting_room/00000493.jpg,197,449,150,212
/w/waiting_room/00000501.jpg,249,178,26,30
/w/waiting_room/00000503.jpg,264,147,22,30
/w/waiting_room/00000504.jpg,115,188,123,157
/w/waiting_room/00000509.jpg,47,269,38,44
/w/waiting_room/00000521.jpg,485,108,13,17
/w/waiting_room/00000523.jpg,498,169,36,45
/w/waiting_room/00000530.jpg,455,361,12,15
/w/waiting_room/00000534.jpg,298,90,39,50
/w/waiting_room/00000538.jpg,338,315,6,9
/w/waiting_room/00000541.jpg,64,423,130,87
/w/waiting_room/00000553.jpg,288,162,61,73
/w/waiting_room/00000555.jpg,499,211,10,13
/w/waiting_room/00000557.jpg,254,206,58,74
/w/waiting_room/00000567.jpg,206,133,17,21
/w/waiting_room/00000573.jpg,395,120,76,78
/w/waiting_room/00000577.jpg,282,216,5,6
/w/waiting_room/00000584.jpg,499,207,20,27
/w/waiting_room/00000586.jpg,288,374,6,7
/w/waiting_room/00000588.jpg,498,215,31,41
/w/waiting_room/00000591.jpg,254,93,95,118
/w/waiting_room/00000605.jpg,157,225,23,34
/w/waiting_room/00000608.jpg,691,188,22,28
/w/waiting_room/00000609.jpg,142,148,18,22
/w/waiting_room/00000610.jpg,755,233,11,34
/w/waiting_room/00000617.jpg,187,228,43,35
/w/waiting_room/00000622.jpg,700,420,44,59
/w/waiting_room/00000625.jpg,320,74,34,46
/w/waiting_room/00000631.jpg,191,226,23,31
/w/waiting_room/00000633.jpg,0,289,24,35
/w/waiting_room/00000640.jpg,156,219,27,30
/w/waiting_room/00000641.jpg,328,116,30,36
/w/waiting_room/00000645.jpg,489,222,28,35
/w/waiting_room/00000653.jpg,746,280,10,11
/w/waiting_room/00000656.jpg,182,120,10,13
/w/waiting_room/00000657.jpg,128,148,41,53
/w/waiting_room/00000658.jpg,520,156,34,43
/w/waiting_room/00000659.jpg,41,25,45,60
/w/waiting_room/00000661.jpg,254,195,34,46
/w/waiting_room/00000668.jpg,13,201,37,50
/w/waiting_room/00000670.jpg,32,238,18,21
/w/waiting_room/00000673.jpg,284,67,13,16
/w/waiting_room/00000676.jpg,499,199,20,24
/w/waiting_room/00000679.jpg,222,33,71,89
/w/waiting_room/00000696.jpg,451,52,14,18
/w/waiting_room/00000721.jpg,7,323,11,13
/w/waiting_room/00000731.jpg,332,112,42,56
/w/waiting_room/00000743.jpg,425,233,15,19
/w/waiting_room/00000756.jpg,415,199,84,94
/w/waiting_room/00000759.jpg,439,78,20,26
/w/waiting_room/00000766.jpg,304,188,24,31
/w/waiting_room/00000771.jpg,97,312,7,9
/w/waiting_room/00000774.jpg,626,138,25,38
/w/waiting_room/00000775.jpg,627,186,41,50
/w/waiting_room/00000786.jpg,535,305,13,18
/w/waiting_room/00000788.jpg,494,197,9,12
/w/waiting_room/00000796.jpg,0,303,3,6
/w/waiting_room/00000801.jpg,168,228,14,19
/w/waiting_room/00000804.jpg,658,230,36,46
/w/waiting_room/00000816.jpg,114,393,40,46
/w/waiting_room/00000820.jpg,0,193,20,38
/w/waiting_room/00000821.jpg,316,211,104,126
/w/waiting_room/00000833.jpg,232,190,57,78
/w/waiting_room/00000843.jpg,556,217,9,14
/w/waiting_room/00000844.jpg,352,193,19,24
/w/waiting_room/00000847.jpg,533,268,34,48
/w/waiting_room/00000852.jpg,299,165,30,36
/w/waiting_room/00000854.jpg,368,120,9,11
/w/waiting_room/00000860.jpg,108,146,29,43
/w/waiting_room/00000865.jpg,101,293,15,24
/w/waiting_room/00000871.jpg,985,386,10,12
/w/waiting_room/00000884.jpg,657,182,17,22
/w/waiting_room/00000889.jpg,267,101,19,31
/w/waiting_room/00000890.jpg,107,71,63,89
