image,x,y,w,h
/h/hangar/indoor/00000001.jpg,225,426,7,10
/h/hangar/indoor/00000009.jpg,214,263,10,14
/h/hangar/indoor/00000014.jpg,34,284,7,9
/h/hangar/indoor/00000020.jpg,394,290,7,9
/h/hangar/indoor/00000023.jpg,99,115,20,24
/h/hangar/indoor/00000027.jpg,521,30,16,22
/h/hangar/indoor/00000031.jpg,296,68,8,10
/h/hangar/indoor/00000033.jpg,662,378,8,10
/h/hangar/indoor/00000035.jpg,68,181,5,7
/h/hangar/indoor/00000036.jpg,117,7,13,19
/h/hangar/indoor/00000044.jpg,230,148,146,109
/h/hangar/indoor/00000045.jpg,700,279,5,7
/h/hangar/indoor/00000047.jpg,174,416,22,26
/h/hangar/indoor/00000051.jpg,220,79,36,46
/h/hangar/indoor/00000052.jpg,736,303,26,31
/h/hangar/indoor/00000053.jpg,688,287,7,9
/h/hangar/indoor/00000058.jpg,425,51,24,32
/h/hangar/indoor/00000065.jpg,680,359,16,20
/h/hangar/indoor/00000066.jpg,468,427,9,11
/h/hangar/indoor/00000070.jpg,637,279,13,20
/h/hangar/indoor/00000079.jpg,526,194,9,12
/h/hangar/indoor/00000090.jpg,156,282,8,13
/h/hangar/indoor/00000093.jpg,518,91,18,21
/h/hangar/indoor/00000094.jpg,348,62,11,14
/h/hangar/indoor/00000095.jpg,84,357,37,45
/h/hangar/indoor/00000099.jpg,360,525,7,8
/h/hangar/indoor/00000100.jpg,445,117,8,11
/h/hangar/indoor/00000101.jpg,354,617,4,6
/h/hangar/indoor/00000127.jpg,752,219,5,6
/h/hangar/indoor/00000128.jpg,704,282,9,10
/h/hangar/indoor/00000130.jpg,521,205,8,10
/h/hangar/indoor/00000135.jpg,154,280,13,19
/h/hangar/indoor/00000136.jpg,617,219,3,4
/h/hangar/indoor/00000137.jpg,370,345,4,5
/h/hangar/indoor/00000146.jpg,315,367,14,17
/h/hangar/indoor/00000157.jpg,278,322,3,5
/h/hangar/indoor/00000159.jpg,134,275,11,14
/h/hangar/indoor/00000160.jpg,257,79,138,193
/h/hangar/indoor/00000161.jpg,400,153,128,72
/h/hangar/indoor/00000163.jpg,385,299,8,12
/h/hangar/indoor/00000168.jpg,663,191,18,21
/h/hangar/indoor/00000171.jpg,12,303,8,12
/h/hangar/indoor/00000177.jpg,672,286,6,10
/h/hangar/indoor/00000182.jpg,129,310,5,8
/h/hangar/indoor/00000183.jpg,256,275,7,8
/h/hangar/indoor/00000187.jpg,342,166,40,46
/h/hangar/indoor/00000188.jpg,48,304,8,11
/h/hangar/indoor/00000189.jpg,532,43,13,16
/h/hangar/indoor/00000194.jpg,588,359,25,37
/h/hangar/indoor/00000203.jpg,354,347,8,13
/h/hangar/indoor/00000215.jpg,442,258,19,28
/h/hangar/indoor/00000219.jpg,669,296,15,20
/h/hangar/indoor/00000220.jpg,359,216,6,7
/h/hangar/indoor/00000229.jpg,302,99,6,8
/h/hangar/indoor/00000232.jpg,582,208,10,14
/h/hangar/indoor/00000243.jpg,684,162,30,35
/h/hangar/indoor/00000247.jpg,390,370,14,20
/h/hangar/indoor/00000252.jpg,578,278,34,55
/h/hangar/indoor/00000262.jpg,478,141,29,37
/h/hangar/indoor/00000267.jpg,48,162,27,40
/h/hangar/indoor/00000273.jpg,75,410,4,5
/h/hangar/indoor/00000283.jpg,279,308,7,9
/h/hangar/indoor/00000286.jpg,388,364,30,31
/h/hangar/indoor/00000287.jpg,169,194,18,22
/h/hangar/indoor/00000291.jpg,537,426,8,11
/h/hangar/indoor/00000298.jpg,373,29,31,38
/h/hangar/indoor/00000302.jpg,332,222,36,48
/h/hangar/indoor/00000304.jpg,93,401,30,36
/h/hangar/indoor/00000306.jpg,243,141,7,9
/h/hangar/indoor/00000307.jpg,312,254,18,22
/h/hangar/indoor/00000310.jpg,222,309,23,20
/h/hangar/indoor/00000314.jpg,596,277,22,29
/h/hangar/indoor/00000319.jpg,685,151,18,22
/h/hangar/indoor/00000320.jpg,370,101,45,58
/h/hangar/indoor/00000325.jpg,420,211,9,11
/h/hangar/indoor/00000329.jpg,340,284,13,17
/h/hangar/indoor/00000334.jpg,19,323,4,5
/h/hangar/indoor/00000336.jpg,219,288,6,10
/h/hangar/indoor/00000339.jpg,378,164,26,32
/h/hangar/indoor/00000341.jpg,134,282,29,29
/h/hangar/indoor/00000344.jpg,347,217,15,18
/h/hangar/indoor/00000345.jpg,56,233,60,95
/h/hangar/indoor/00000351.jpg,188,167,16,20
/h/hangar/indoor/00000352.jpg,446,312,47,55
/h/hangar/indoor/00000353.jpg,437,193,25,36
/h/hangar/indoor/00000354.jpg,129,319,18,24
/h/hangar/indoor/00000355.jpg,166,299,8,11
/h/hangar/indoor/00000356.jpg,279,218,19,24
/h/hangar/indoor/00000371.jpg,33,235,6,7
/h/hangar/indoor/00000379.jpg,708,199,9,12
/h/hangar/indoor/00000380.jpg,159,190,14,22
/h/hangar/indoor/00000382.jpg,612,223,5,7
/h/hangar/indoor/00000384.jpg,242,204,160,161
/h/hangar/indoor/00000390.jpg,310,302,13,18
/h/hangar/indoor/00000398.jpg,342,278,6,8
/h/hangar/indoor/00000402.jpg,547,141,19,26
/h/hangar/indoor/00000406.jpg,331,152,19,24
/h/hangar/indoor/00000416.jpg,155,239,28,41
/h/hangar/indoor/00000424.jpg,76,265,14,22
/h/hangar/indoor/00000432.jpg,253,118,25,33
/h/hangar/indoor/00000434.jpg,119,315,34,36
/h/hangar/indoor/00000439.jpg,432,432,10,12
/h/hangar/indoor/00000449.jpg,267,102,64,120
/h/hangar/indoor/00000453.jpg,775,251,9,16
/h/hangar/indoor/00000461.jpg,563,276,16,20
/h/hangar/indoor/00000472.jpg,600,414,6,7
/h/hangar/indoor/00000474.jpg,354,333,19,24
/h/hangar/indoor/00000476.jpg,512,228,18,23
/h/hangar/indoor/00000485.jpg,352,256,33,43
/h/hangar/indoor/00000487.jpg,284,367,22,28
/h/hangar/indoor/00000511.jpg,148,110,35,40
/h/hangar/indoor/00000514.jpg,568,243,20,24
/h/hangar/indoor/00000515.jpg,661,309,19,24
/h/hangar/indoor/00000526.jpg,605,414,5,6
/h/hangar/indoor/00000537.jpg,458,322,12,17
/h/hangar/indoor/00000542.jpg,384,204,20,32
/h/hangar/indoor/00000543.jpg,321,150,40,50
/h/hangar/indoor/00000549.jpg,600,300,10,14
/h/hangar/indoor/00000550.jpg,133,295,6,7
/h/hangar/indoor/00000551.jpg,356,18,8,9
/h/hangar/indoor/00000552.jpg,2,192,7,9
/h/hangar/indoor/00000558.jpg,337,212,23,25
/h/hangar/indoor/00000559.jpg,717,227,7,10
/h/hangar/indoor/00000566.jpg,296,304,14,17
/h/hangar/indoor/00000568.jpg,554,96,17,18
/h/hangar/indoor/00000575.jpg,253,444,11,14
/h/hangar/indoor/00000585.jpg,644,182,21,30
/h/hangar/indoor/00000588.jpg,659,337,7,9
/h/hangar/indoor/00000589.jpg,422,191,28,38
/h/hangar/indoor/00000598.jpg,593,423,9,12
/h/hangar/indoor/00000601.jpg,167,317,9,12
/h/hangar/indoor/00000612.jpg,573,491,10,14
/h/hangar/indoor/00000633.jpg,250,228,12,21
/h/hangar/indoor/00000636.jpg,55,333,5,7
/h/hangar/indoor/00000637.jpg,63,301,7,11
/h/hangar/indoor/00000638.jpg,355,53,32,42
/h/hangar/indoor/00000640.jpg,733,461,7,8
/h/hangar/indoor/00000667.jpg,394,278,19,24
/h/hangar/indoor/00000670.jpg,722,309,14,16
/h/hangar/indoor/00000674.jpg,289,131,26,41
/h/hangar/indoor/00000685.jpg,279,352,6,7
/h/hangar/indoor/00000688.jpg,593,303,13,17
/h/hangar/indoor/00000689.jpg,131,273,14,18
/h/hangar/indoor/00000696.jpg,410,269,7,10
/h/hangar/indoor/00000697.jpg,211,200,28,37
/h/hangar/indoor/00000698.jpg,602,350,10,12
/h/hangar/indoor/00000699.jpg,401,257,11,20
/h/hangar/indoor/00000704.jpg,357,188,38,52
/h/hangar/indoor/00000705.jpg,370,134,49,56
/h/hangar/indoor/00000713.jpg,260,219,252,291
/h/hangar/indoor/00000716.jpg,628,378,7,10
/h/hangar/indoor/00000718.jpg,621,164,142,200
/h/hangar/indoor/00000722.jpg,580,292,10,16
/h/hangar/indoor/00000736.jpg,287,136,13,18
/h/hangar/indoor/00000743.jpg,444,240,19,24
/h/hangar/indoor/00000750.jpg,883,319,9,14
/h/hangar/indoor/00000752.jpg,370,149,27,34
/h/hangar/indoor/00000754.jpg,631,350,4,4
/h/hangar/indoor/00000758.jpg,247,137,40,50
/h/hangar/indoor/00000763.jpg,168,385,3,4
/h/hangar/indoor/00000765.jpg,346,130,138,194
/h/hangar/indoor/00000766.jpg,563,186,19,25
/h/hangar/indoor/00000768.jpg,4,321,6,8
/h/hangar/indoor/00000769.jpg,76,309,7,10
/h/hangar/indoor/00000779.jpg,98,223,4,6
/h/hangar/indoor/00000784.jpg,33,233,7,10
/h/hangar/indoor/00000788.jpg,439,167,23,30
/h/hangar/indoor/00000792.jpg,191,110,36,46
/h/hangar/indoor/00000808.jpg,490,296,7,8
/h/hangar/indoor/00000820.jpg,111,178,8,9
/h/hangar/indoor/00000831.jpg,374,294,12,14
/h/hangar/indoor/00000833.jpg,732,223,18,20
/h/hangar/indoor/00000837.jpg,13,319,8,9
/h/hangar/indoor/00000845.jpg,507,254,24,31
/h/hangar/indoor/00000850.jpg,258,201,24,30
