image,x,y,w,h
/p/pagoda/00000001.jpg,485,428,7,9
/p/pagoda/00000002.jpg,263,202,40,54
/p/pagoda/00000003.jpg,47,391,6,7
/p/pagoda/00000007.jpg,175,41,7,8
/p/pagoda/00000012.jpg,496,419,9,12
/p/pagoda/00000015.jpg,47,571,7,10
/p/pagoda/00000016.jpg,0,376,21,44
/p/pagoda/00000023.jpg,99,586,7,8
/p/pagoda/00000025.jpg,58,463,132,192
/p/pagoda/00000026.jpg,429,562,5,6
/p/pagoda/00000036.jpg,589,311,70,65
/p/pagoda/00000037.jpg,235,604,13,16
/p/pagoda/00000038.jpg,430,464,8,12
/p/pagoda/00000041.jpg,360,242,45,60
/p/pagoda/00000042.jpg,369,308,16,20
/p/pagoda/00000047.jpg,253,324,3,4
/p/pagoda/00000064.jpg,747,427,8,10
/p/pagoda/00000066.jpg,269,476,18,22
/p/pagoda/00000067.jpg,185,296,21,27
/p/pagoda/00000068.jpg,185,465,146,189
/p/pagoda/00000070.jpg,421,381,10,13
/p/pagoda/00000071.jpg,309,306,8,10
/p/pagoda/00000072.jpg,341,718,3,4
/p/pagoda/00000073.jpg,175,307,5,6
/p/pagoda/00000074.jpg,374,343,46,57
/p/pagoda/00000078.jpg,339,361,31,39
/p/pagoda/00000082.jpg,309,699,7,11
/p/pagoda/00000085.jpg,108,434,4,7
/p/pagoda/00000087.jpg,196,509,15,26
/p/pagoda/00000090.jpg,6,523,5,6
/p/pagoda/00000093.jpg,273,533,11,15
/p/pagoda/00000100.jpg,489,567,8,10
/p/pagoda/00000101.jpg,217,309,32,41
/p/pagoda/00000108.jpg,186,37,7,9
/p/pagoda/00000112.jpg,310,554,30,37
/p/pagoda/00000113.jpg,143,386,10,13
/p/pagoda/00000116.jpg,743,370,13,20
/p/pagoda/00000117.jpg,506,322,8,10
/p/pagoda/00000119.jpg,167,430,8,11
/p/pagoda/00000121.jpg,468,505,32,53
/p/pagoda/00000122.jpg,426,568,13,18
/p/pagoda/00000126.jpg,284,415,47,54
/p/pagoda/00000127.jpg,274,468,8,13
/p/pagoda/00000129.jpg,242,549,9,12
/p/pagoda/00000135.jpg,412,508,28,38
/p/pagoda/00000136.jpg,104,342,28,31
/p/pagoda/00000147.jpg,8,357,9,11
/p/pagoda/00000158.jpg,114,483,69,93
/p/pagoda/00000159.jpg,310,46,56,72
/p/pagoda/00000164.jpg,332,360,22,27
/p/pagoda/00000170.jpg,280,420,18,28
/p/pagoda/00000182.jpg,314,741,13,22
/p/pagoda/00000185.jpg,223,401,25,31
/p/pagoda/00000187.jpg,135,305,9,11
/p/pagoda/00000188.jpg,698,205,25,31
/p/pagoda/00000189.jpg,179,414,12,21
/p/pagoda/00000191.jpg,279,312,27,35
/p/pagoda/00000197.jpg,265,299,4,6
/p/pagoda/00000200.jpg,483,373,13,16
/p/pagoda/00000206.jpg,213,403,12,22
/p/pagoda/00000211.jpg,897,495,8,10
/p/pagoda/00000212.jpg,450,354,11,15
/p/pagoda/00000216.jpg,335,381,9,14
/p/pagoda/00000217.jpg,336,420,8,10
/p/pagoda/00000222.jpg,467,466,34,44
/p/pagoda/00000239.jpg,3,281,21,29
/p/pagoda/00000240.jpg,53,397,6,9
/p/pagoda/00000245.jpg,646,484,11,19
/p/pagoda/00000263.jpg,675,335,8,10
/p/pagoda/00000265.jpg,594,243,26,35
/p/pagoda/00000269.jpg,20,555,14,21
/p/pagoda/00000271.jpg,50,554,13,18
/p/pagoda/00000281.jpg,538,439,15,19
/p/pagoda/00000284.jpg,407,203,148,151
/p/pagoda/00000285.jpg,342,340,6,9
/p/pagoda/00000288.jpg,506,649,5,10
/p/pagoda/00000294.jpg,100,595,18,24
/p/pagoda/00000303.jpg,157,476,6,7
/p/pagoda/00000308.jpg,234,437,7,9
/p/pagoda/00000311.jpg,466,407,21,27
/p/pagoda/00000313.jpg,204,298,45,63
/p/pagoda/00000315.jpg,144,247,14,21
/p/pagoda/00000316.jpg,61,608,15,23
/p/pagoda/00000319.jpg,64,428,10,11
/p/pagoda/00000332.jpg,193,186,87,113
/p/pagoda/00000339.jpg,35,538,4,5
/p/pagoda/00000345.jpg,343,666,15,16
/p/pagoda/00000346.jpg,270,234,17,21
/p/pagoda/00000354.jpg,122,354,14,17
/p/pagoda/00000356.jpg,25,326,16,16
/p/pagoda/00000364.jpg,76,411,5,6
/p/pagoda/00000366.jpg,229,260,69,101
/p/pagoda/00000372.jpg,317,63,50,64
/p/pagoda/00000380.jpg,257,400,5,6
/p/pagoda/00000384.jpg,384,238,20,26
/p/pagoda/00000386.jpg,51,451,10,13
/p/pagoda/00000391.jpg,492,412,8,9
/p/pagoda/00000399.jpg,246,324,9,11
/p/pagoda/00000412.jpg,607,312,8,12
/p/pagoda/00000413.jpg,355,202,9,13
/p/pagoda/00000414.jpg,270,301,16,19
/p/pagoda/00000415.jpg,447,247,30,35
/p/pagoda/00000420.jpg,277,162,26,33
/p/pagoda/00000422.jpg,463,383,15,18
/p/pagoda/00000425.jpg,353,255,16,21
