image,x,y,w,h
/e/elevator/door/00000001.jpg,201,432,150,193
/e/elevator/door/00000002.jpg,337,147,55,76
/e/elevator/door/00000009.jpg,394,139,76,100
/e/elevator/door/00000010.jpg,511,96,122,163
/e/elevator/door/00000017.jpg,217,263,49,59
/e/elevator/door/00000018.jpg,314,113,127,139
/e/elevator/door/00000019.jpg,210,251,41,48
/e/elevator/door/00000020.jpg,277,277,54,74
/e/elevator/door/00000021.jpg,204,111,55,99
/e/elevator/door/00000031.jpg,235,274,55,67
/e/elevator/door/00000034.jpg,389,177,86,109
/e/elevator/door/00000036.jpg,269,131,60,72
/e/elevator/door/00000039.jpg,183,103,57,62
/e/elevator/door/00000042.jpg,386,262,65,76
/e/elevator/door/00000047.jpg,452,403,12,15
/e/elevator/door/00000049.jpg,223,165,60,72
/e/elevator/door/00000052.jpg,154,78,23,31
/e/elevator/door/00000058.jpg,322,172,75,99
/e/elevator/door/00000062.jpg,281,69,63,84
/e/elevator/door/00000064.jpg,214,64,67,89
/e/elevator/door/00000065.jpg,202,104,77,108
/e/elevator/door/00000071.jpg,8,90,77,120
/e/elevator/door/00000075.jpg,227,82,136,165
/e/elevator/door/00000092.jpg,154,111,113,154
/e/elevator/door/00000093.jpg,218,367,53,45
/e/elevator/door/00000098.jpg,88,365,15,21
/e/elevator/door/00000102.jpg,645,149,118,156
/e/elevator/door/00000104.jpg,379,100,78,114
/e/elevator/door/00000107.jpg,422,129,63,85
/e/elevator/door/00000109.jpg,390,111,88,117
/e/elevator/door/00000110.jpg,272,57,95,129
/e/elevator/door/00000111.jpg,185,107,63,90
/e/elevator/door/00000117.jpg,172,51,95,123
/e/elevator/door/00000121.jpg,185,152,102,150
/e/elevator/door/00000123.jpg,84,194,95,118
/e/elevator/door/00000126.jpg,236,124,123,159
/e/elevator/door/00000130.jpg,270,82,93,126
/e/elevator/door/00000133.jpg,344,90,64,92
/e/elevator/door/00000134.jpg,289,55,91,113
/e/elevator/door/00000136.jpg,114,93,56,76
/e/elevator/door/00000137.jpg,368,130,26,42
/e/elevator/door/00000141.jpg,527,202,31,40
/e/elevator/door/00000145.jpg,350,175,35,54
/e/elevator/door/00000147.jpg,240,33,117,149
/e/elevator/door/00000149.jpg,155,176,128,150
/e/elevator/door/00000154.jpg,305,248,77,102
/e/elevator/door/00000155.jpg,210,63,58,81
/e/elevator/door/00000165.jpg,199,66,47,60
/e/elevator/door/00000167.jpg,629,175,54,64
/e/elevator/door/00000172.jpg,298,170,25,34
/e/elevator/door/00000173.jpg,130,106,57,88
/e/elevator/door/00000176.jpg,305,94,139,189
/e/elevator/door/00000177.jpg,567,188,23,29
/e/elevator/door/00000181.jpg,351,163,45,65
/e/elevator/door/00000182.jpg,459,72,46,66
/e/elevator/door/00000183.jpg,737,108,30,64
/e/elevator/door/00000186.jpg,263,232,19,27
/e/elevator/door/00000190.jpg,291,83,92,133
/e/elevator/door/00000192.jpg,299,216,58,70
/e/elevator/door/00000193.jpg,312,189,83,95
/e/elevator/door/00000195.jpg,270,224,16,22
/e/elevator/door/00000200.jpg,517,136,55,73
/e/elevator/door/00000202.jpg,296,194,45,60
/e/elevator/door/00000205.jpg,206,240,46,62
/e/elevator/door/00000209.jpg,227,103,94,128
/e/elevator/door/00000213.jpg,209,45,53,68
/e/elevator/door/00000217.jpg,346,139,53,73
/e/elevator/door/00000223.jpg,252,344,32,38
/e/elevator/door/00000224.jpg,358,268,55,53
/e/elevator/door/00000225.jpg,603,151,69,115
/e/elevator/door/00000228.jpg,362,77,93,127
/e/elevator/door/00000229.jpg,302,123,39,48
/e/elevator/door/00000234.jpg,481,183,56,75
/e/elevator/door/00000241.jpg,97,196,77,95
/e/elevator/door/00000246.jpg,540,143,98,129
/e/elevator/door/00000250.jpg,274,42,126,172
/e/elevator/door/00000251.jpg,140,109,58,79
/e/elevator/door/00000254.jpg,173,357,223,123
/e/elevator/door/00000260.jpg,394,276,36,47
